id,plan_name,global_plan,region,plan_type,data,validity,package_name,retail_price,wholesale_price,cost_price,singleUse,test_plan,isRegional,created_at,updated_at,deleted_at,vendor_id,recharge,countries
140,Slovakia 1GB,0,Eastern Europe,2,1,7,esim_1GB_7D_SK_V2,5.00,2.50,1.59,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:57,\N,3,0,
141,New Zealand 1GB,0,Oceania,2,1,7,esim_1GB_7D_NZ_V2,5.00,3.75,3.34,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:52,\N,3,0,
142,Singapore 1GB,0,Asia,2,1,7,esim_1GB_7D_SG_V2,5.00,3.25,2.05,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:57,\N,3,0,
143,Algeria 1GB,0,Africa,2,1,7,algecom-7days-1gb,7.00,5.50,4.00,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:35,\N,1,0,
144,Egypt 1GB,0,Africa,2,1,7,esim_1GB_7D_EG_V2,9.50,7.20,3.55,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:41,\N,3,0,
145,Congo 1GB,0,Africa,2,1,7,sanghatel-7days-1gb,7.50,6.25,5.10,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:40,\N,1,0,
146,Montenegro 1GB,0,Europe,2,1,7,jezero-7days-1gb,4.50,3.00,2.00,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:52,\N,1,0,
147,Argentina 3GB,0,LATAM,2,3,30,esim_3GB_30D_AR_V2,21.50,18.00,8.45,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:35,\N,3,0,
148,Armenia 3GB,0,Eastern Europe,2,3,30,esim_3GB_30D_AM_V2,25.00,17.50,13.62,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:35,\N,3,0,
149,Asia 1GB,0,Asia,2,1,7,esim_1GB_7D_RAS_V2,5.00,4.00,2.96,0,0,1,2023-06-24 13:26:02,2024-04-09 16:49:36,\N,3,0,
150,Australia 3GB,0,Oceania,2,3,30,esim_3GB_30D_AU_V2,10.00,6.50,4.14,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:36,\N,3,0,
151,Austria 3GB,0,Europe,2,3,30,esim_3GB_30D_AT_V2,10.00,5.00,2.83,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:36,\N,3,0,
152,Azerbaijan 3GB,0,Middle East,2,3,30,yaxsi-mobile-30days-3gb,17.50,14.30,11.10,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:36,\N,1,0,
153,Central African Republic 1GB,0,Africa,2,1,7,esim_1GB_7D_CF_V2,15.00,12.00,10.37,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:39,\N,3,0,
154,Algeria 3GB,0,Africa,2,3,30,algecom-30days-3gb,17.50,14.55,11.60,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:35,\N,1,0,
155,Belgium 3GB,0,Europe,2,3,30,esim_3GB_30D_BE_V2,10.00,6.00,3.49,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:37,\N,3,0,
156,Bosnia and Herzegovina 3GB,0,Eastern Europe,2,3,30,bosher-30days-3gb,9.50,8.80,4.50,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:37,\N,1,0,
157,Andorra 3GB,0,Europe,2,3,30,handi-30days-3gb,10.50,8.00,4.20,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:35,\N,1,0,
158,Brunei Darussalam 3GB,0,Middle East,2,3,30,muara-mobile-30days-3gb,18.00,17.50,15.30,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:38,\N,1,0,
159,Botswana 3GB,0,Africa,2,3,30,maun-telecom-30days-3gb,20.00,18.50,17.00,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:38,\N,1,0,
160,Canada 3GB,0,North America,2,3,30,esim_3GB_30D_CA_V2,15.00,12.00,7.08,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:39,\N,3,0,
161,Malaysia 1GB,0,Asia,2,1,7,sambungkan-7days-1gb,4.50,2.50,1.10,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:50,\N,1,0,
162,Bangladesh 3GB,0,Asia,2,3,30,fatafati-30days-3gb,9.50,8.00,4.70,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:37,\N,1,0,
163,Brazil 3GB,0,LATAM,2,3,30,esim_3GB_30D_BR_V2,14.00,11.00,8.45,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:38,\N,3,0,
164,Albania 3GB,0,Eastern Europe,2,3,30,esim_3GB_30D_AL_V2,11.00,10.50,6.43,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:34,\N,3,0,
165,Chad 3GB,0,Africa,2,3,30,first-well-30days-3gb,18.50,16.50,14.80,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:39,\N,1,0,
166,Bolivia 3GB,0,LATAM,2,3,30,wa-mobile-15days-3gb,23.00,21.00,18.00,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:37,\N,1,0,
167,Colombia 3GB,0,LATAM,2,3,30,esim_3GB_30D_CO_V2,27.00,23.50,8.45,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:40,\N,3,0,
168,Bulgaria 3GB,0,Europe,2,3,30,esim_3GB_30D_BG_V2,10.00,6.00,3.49,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:38,\N,3,0,
169,Chile 3GB,0,LATAM,2,3,30,esim_3GB_30D_CL_V2,15.00,12.00,8.45,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:39,\N,3,0,
170,Croatia 3GB,0,Eastern Europe,2,3,30,esim_3GB_30D_HR_V2,10.00,6.00,3.49,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:40,\N,3,0,
171,Cameroon 3GB,0,Africa,2,3,30,kamtok-telecom-3gb,14.50,12.50,10.40,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:38,\N,1,0,
172,Bahrain 3GB,0,Middle East,2,3,30,saar-mobile-30days-3gb,12.50,11.50,10.60,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:37,\N,1,0,
173,Central African Republic 3GB,0,Africa,2,3,30,esim_3GB_30D_CF_V2,35.00,31.50,28.32,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:39,\N,3,0,
174,DRC 3GB,0,Africa,2,3,30,pondu-mobile-30days-3gb,16.50,14.00,11.80,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:41,\N,1,0,
175,Denmark 3GB,0,Europe,2,3,30,esim_3GB_30D_DK_V2,10.00,6.00,2.83,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:41,\N,3,0,
176,Congo 3GB,0,Africa,2,3,30,sanghatel-30days-3gb,19.00,17.00,15.00,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:40,\N,1,0,
177,Cyprus 3GB,0,Europe,2,3,30,esim_3GB_30D_CY_V2,10.00,6.00,3.49,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:40,\N,3,0,
178,Costa Rica 3GB,0,LATAM,2,3,30,esim_3GB_30D_CR_V2,21.50,18.00,8.45,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:40,\N,3,0,
179,Ghana 3GB,0,Africa,2,3,30,fifi-mobile-30days-3gb,12.00,10.00,7.90,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:43,\N,1,0,
180,Czech Republic 3GB,0,Europe,2,3,30,esim_3GB_30D_CZ_V2,10.00,6.00,3.49,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:41,\N,3,0,
181,Germany 3GB,0,Europe,2,3,30,esim_3GB_30D_DE_V2,10.00,6.00,3.49,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:43,\N,3,0,
182,Ecuador 3GB,0,LATAM,2,3,30,esim_3GB_30D_EC_V2,21.50,18.00,8.45,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:41,\N,3,0,
183,Georgia 3GB,0,Eastern Europe,2,3,30,kargi-mobile-30days-3gb,13.50,8.50,5.00,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:43,\N,1,0,
184,Egypt 3GB,0,Africa,2,3,30,esim_3GB_30D_EG_V2,21.50,18.00,9.04,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:41,\N,3,0,
185,Cambodia 3GB,0,Asia,2,3,30,connect-cambodia-30days-3gb,9.50,8.00,4.70,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:38,\N,1,0,
186,El Salvador 3GB,0,LATAM,2,3,30,esim_3GB_30D_SV_V2,21.50,18.00,8.45,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:42,\N,3,0,
187,Estonia 3GB,0,Europe,2,3,30,esim_3GB_30D_EE_V2,10.00,6.00,3.49,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:42,\N,3,0,
188,Honduras 3GB,0,LATAM,2,3,30,honnet-30days-3gb,18.00,16.00,14.30,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:45,\N,1,0,
189,Gabon 3GB,0,Africa,2,3,30,libreville-30days-3gb,18.50,16.00,14.80,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:43,\N,1,0,
190,Hungary 3GB,0,Europe,2,3,30,esim_3GB_30D_HU_V2,10.00,6.00,3.49,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:46,\N,3,0,
191,Iceland 3GB,0,Europe,2,3,30,esim_3GB_30D_IS_V2,10.00,6.00,3.49,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:46,\N,3,0,
192,Gibraltar (UK) 3GB,0,Europe,2,3,30,gibnet-30days-3gb,11.00,9.00,7.40,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:43,\N,1,0,
193,Greece 3GB,0,Europe,2,3,30,esim_3GB_30D_GR_V2,10.00,6.00,3.49,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:44,\N,3,0,
194,Finland 3GB,0,Europe,2,3,30,esim_3GB_30D_FI_V2,10.00,6.00,3.49,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:42,\N,3,0,
195,Kazakhstan 3GB,0,Asia,2,3,30,kazaknet-30days-3gb,9.50,7.50,5.40,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:48,\N,1,0,
196,France 3GB,0,Europe,2,3,30,esim_3GB_30D_FR_V2,10.00,6.00,2.83,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:43,\N,3,0,
197,Kenya 3GB,0,Africa,2,3,30,esim_3GB_30D_KE_V2,30.00,25.00,18.52,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:48,\N,3,0,
198,Jordan 3GB,0,Middle East,2,3,30,esim_3GB_30D_JO_V2,15.00,12.00,11.98,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:47,\N,3,0,
199,Hong Kong 3GB,0,Asia,2,3,30,esim_3GB_30D_HK_V2,10.00,6.00,4.79,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:46,\N,3,0,
200,Ireland 3GB,0,Europe,2,3,30,esim_3GB_30D_IE_V2,10.00,6.00,2.83,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:47,\N,3,0,
201,Indonesia 3GB,0,Asia,2,3,30,esim_3GB_30D_ID_V2,10.00,7.00,4.79,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:46,\N,3,0,
202,Guinea Bissau 3GB,0,Africa,2,3,30,esim_3GB_30D_GW_V2,35.00,31.50,28.32,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:45,\N,3,0,
203,Guatemala 3GB,0,LATAM,2,3,30,tikal-mobile-30days-3gb,17.00,15.00,13.30,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:45,\N,1,0,
204,Liechtenstein 3GB,0,Europe,2,3,30,esim_3GB_30D_LI_V2,10.00,6.00,3.49,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:49,\N,3,0,
205,Lithuania 3GB,0,Europe,2,3,30,esim_3GB_30D_LT_V2,10.00,6.00,3.49,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:49,\N,3,0,
206,Luxembourg 3GB,0,Europe,2,3,30,esim_3GB_30D_LU_V2,10.00,6.00,3.49,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:49,\N,3,0,
207,Italy 3GB,0,Europe,2,3,30,esim_3GB_30D_IT_V2,10.00,6.00,2.83,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:47,\N,3,0,
208,Malawi 3GB,0,Africa,2,3,30,shire-mobile-30days-3gb,24.00,21.00,19.20,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:50,\N,1,0,
209,Korea 3GB,0,Asia,2,3,30,esim_3GB_30D_KP_V2,12.50,8.50,7.08,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:48,\N,3,0,
210,Israel 3GB,0,Middle East,2,3,30,esim_3GB_30D_IL_V2,12.50,8.50,5.45,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:47,\N,3,0,
211,Mali 3GB,0,Africa,2,3,30,maliconnected-30days-3gb,20.00,17.00,13.80,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:50,\N,1,0,
212,Macedonia 3GB,0,Eastern Europe,2,3,30,matka-mobile-30days-3gb,9.50,8.00,4.70,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:50,\N,1,0,
213,Mongolia 3GB,0,Asia,2,3,30,mongo-mobile-fiber-30days-3gb,16.00,14.00,11.30,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:51,\N,1,0,
214,Liberia 3GB,0,Africa,2,3,30,mariocom-30days-3gb,16.50,15.50,14.00,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:49,\N,1,0,
215,Kuwait 3GB,0,Middle East,2,3,30,liberation-mobile-30days-3gb,10.50,8.00,#N/A,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:48,2024-07-05 16:49:34,3,0,
216,Madagascar 3GB,0,Africa,2,3,30,madacom-30days-3gb,20.50,17.00,12.10,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:50,\N,1,0,
217,Kosovo 3GB,0,Eastern Europe,2,3,30,kosnet-30days-3gb,16.00,13.00,9.60,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:48,\N,1,0,
218,Malta 3GB,0,Europe,2,3,30,esim_3GB_30D_MT_V2,10.00,6.00,3.49,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:50,\N,3,0,
219,Latvia 3GB,0,Eastern Europe,2,3,30,esim_3GB_30D_LV_V2,10.00,6.00,3.49,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:49,\N,3,0,
220,Mexico 3GB,0,North America,2,3,30,esim_3GB_30D_MX_V2,15.00,12.00,8.45,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:51,\N,3,0,
221,Norway 3GB,0,Europe,2,3,30,esim_3GB_30D_NO_V2,10.00,6.00,3.49,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:53,\N,3,0,
222,Pakistan 3GB,0,Asia,2,3,30,sheesh-30days-3gb,9.50,7.10,4.70,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:54,\N,1,0,
223,Oman 3GB,0,Middle East,2,3,30,omancom-30days-3gb,10.50,8.10,5.70,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:54,\N,1,0,
224,Macau 3GB,0,Asia,2,3,30,esim_3GB_30D_MO_V2,10.00,6.00,4.79,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:50,\N,3,0,
225,Moldova 3GB,0,Eastern Europe,2,3,30,soroca-mobile-30days-3gb,8.50,6.00,4.00,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:51,\N,1,0,
226,New Zealand 3GB,0,Oceania,2,3,30,esim_3GB_30D_NZ_V2,12.50,10.00,8.45,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:52,\N,3,0,
227,Netherlands 3GB,0,Europe,2,3,30,esim_3GB_30D_NL_V2,10.00,6.00,3.49,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:52,\N,3,0,
228,Niger 3GB,0,Africa,2,3,30,esim_3GB_30D_NE_V2,35.00,31.50,28.32,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:53,\N,3,0,
229,Nigeria 3GB,0,Africa,2,3,30,nigercell-30days-3gb,22.00,17.00,14.00,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:53,\N,1,0,
230,Poland 3GB,0,Europe,2,3,30,esim_5GB_30D_PL_V2,10.00,6.00,5.45,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:55,\N,3,0,
231,Montenegro 3GB,0,Eastern Europe,2,3,30,jezero-30days-3gb,10.50,9.00,5.70,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:52,\N,1,0,
232,Portugal 3GB,0,Europe,2,3,30,esim_3GB_30D_PT_V2,10.00,6.00,3.49,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:55,\N,3,0,
233,Malaysia 3GB,0,Asia,2,3,30,sambungkan-30days-3gb,10.50,6.00,3.00,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:50,\N,1,0,
234,Nicaragua 3GB,0,LATAM,2,3,30,esim_3GB_30D_NI_V2,21.50,18.00,18.52,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:52,\N,3,0,
235,Paraguay 3GB,0,LATAM,2,3,30,esim_3GB_30D_PY_V2,27.00,23.50,21.78,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:54,\N,3,0,
236,Peru 3GB,0,LATAM,2,3,30,esim_3GB_30D_PE_V2,21.50,18.00,13.62,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:54,\N,3,0,
237,Romania 3GB,0,Eastern Europe,2,3,30,esim_3GB_30D_RO_V2,10.00,6.00,3.49,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:55,\N,3,0,
238,Serbia 3GB,0,Eastern Europe,2,3,30,serbia-mobile-30days-3gb,9.50,7.10,4.70,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:56,\N,1,0,
239,Seychelles 3GB,0,Africa,2,3,30,laziocom-30days-3gb,17.50,15.00,12.80,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:57,\N,1,0,
240,Puerto Rico 3GB,0,LATAM,2,3,30,boricua-mobile-30days-3gb,11.00,7.90,4.80,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:55,\N,1,0,
241,Morocco 3GB,0,Africa,2,3,30,esim_3GB_30D_MA_V2,27.00,23.50,5.45,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:52,\N,3,0,
242,Panama 3GB,0,LATAM,2,3,30,esim_3GB_30D_PA_V2,21.50,18.00,18.52,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:54,\N,3,0,
243,Réunion 3GB,0,Africa,2,3,30,reunion-mobile-30days-3gb,10.00,6.10,2.20,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:55,\N,1,0,
244,Russia 3GB,0,Eastern Europe,2,3,30,esim_3GB_30D_RU_V2,10.00,7.00,6.43,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:55,\N,3,0,
245,Singapore 3GB,0,Asia,2,3,30,esim_3GB_30D_SG_V2,10.00,6.00,4.79,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:57,\N,3,0,
246,Turkey 3GB,0,Europe,2,3,30,esim_3GB_30D_TR_V2,10.00,6.00,3.49,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:59,\N,3,0,
247,Qatar 3GB,0,Middle East,2,3,30,pearl-mobile-30days-3gb,12.00,8.60,5.20,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:55,\N,1,0,
248,United Arab Emirates 3GB,0,Middle East,2,3,30,esim_3GB_30D_AE_V2,12.50,8.50,4.79,0,0,0,2023-06-24 13:26:02,2024-04-09 16:50:00,\N,3,0,
249,South Africa 3GB,0,Africa,2,3,30,cellsa-30days-3gb,11.00,9.00,7.20,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:57,\N,1,0,
250,Sri Lanka 3GB,0,Asia,2,3,30,esim_3GB_30D_LK_V2,12.50,8.50,5.45,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:57,\N,3,0,
251,United Kingdom 3GB,0,Europe,2,3,30,esim_3GB_30D_GB_V2,10.00,6.00,2.83,0,0,0,2023-06-24 13:26:02,2024-04-09 16:50:00,\N,3,0,
252,Saudi Arabia 3GB,0,Middle East,2,3,30,red-sand-30days-3gb,11.00,8.60,6.20,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:56,\N,1,0,
253,Sweden 3GB,0,Europe,2,3,30,esim_3GB_30D_SE_V2,10.00,6.00,2.83,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:58,\N,3,0,
254,Slovenia 3GB,0,Eastern Europe,2,3,30,esim_3GB_30D_SI_V2,10.00,6.00,3.49,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:57,\N,3,0,
255,Switzerland 3GB,0,Europe,2,3,30,esim_3GB_30D_CH_V2,10.00,6.00,3.49,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:58,\N,3,0,
256,Thailand 3GB,0,Asia,2,3,30,esim_3GB_30D_TH_V2,10.00,7.00,5.45,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:59,\N,3,0,
257,Slovakia 3GB,0,Eastern Europe,2,3,30,esim_3GB_30D_SK_V2,10.00,6.00,3.49,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:57,\N,3,0,
258,Tanzania 3GB,0,Africa,2,3,30,tanzacomm-30days-3gb,11.00,9.00,7.20,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:58,\N,1,0,
259,Tonga 3GB,0,Oceania,2,3,30,tofua-mobile-30days-3gb,13.00,12.00,9.10,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:59,\N,1,0,
260,Vietnam 3GB,0,Asia,2,3,30,esim_3GB_30D_VN_V2,12.50,8.50,7.08,0,0,0,2023-06-24 13:26:02,2024-04-09 16:50:01,\N,3,0,
261,Venezuela 3GB,0,LATAM,2,3,30,aragua-mobile-30days-3gb,25.50,22.00,16.70,0,0,0,2023-06-24 13:26:02,2024-04-09 16:50:01,\N,1,0,
262,Uganda 3GB,0,Africa,2,3,30,esim_3GB_30D_UG_V2,20.00,15.00,13.62,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:59,\N,3,0,
263,Albania 5GB,0,Eastern Europe,2,5,30,esim_5GB_30D_AL_V2,15.50,13.50,10.35,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:34,\N,3,0,
264,Spain 3GB,0,Europe,2,3,30,esim_3GB_30D_ES_V2,10.00,6.00,3.49,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:57,\N,3,0,
265,Uzbekistan 3GB,0,Middle East,2,3,30,uzbeknet-30days-3gb,9.50,7.50,5.00,0,0,0,2023-06-24 13:26:02,2024-04-09 16:50:00,\N,1,0,
266,Algeria 5GB,0,Africa,2,5,30,algecom-30days-5gb,27.00,23.00,19.00,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:35,\N,1,0,
267,Armenia 5GB,0,Eastern Europe,2,5,30,esim_5GB_30D_AM_V2,35.00,28.00,22.33,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:35,\N,3,0,
269,Zambia 3GB,0,Africa,2,3,30,esim_3GB_30D_ZM_V2,21.50,18.00,18.52,0,0,0,2023-06-24 13:26:02,2024-04-09 16:50:01,\N,3,0,
270,Bahrain 5GB,0,Middle East,2,5,30,saar-mobile-30days-5gb,18.00,16.50,15.50,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:37,\N,1,0,
271,Ukraine 3GB,0,Europe,2,3,30,esim_3GB_30D_UA_V2,10.00,6.00,4.14,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:59,\N,3,0,
272,Belgium 5GB,0,Europe,2,5,30,esim_5GB_30D_BE_V2,15.00,10.00,5.45,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:37,\N,3,0,
273,Andorra 5GB,0,Europe,2,5,30,handi-30days-5gb,15.00,12.00,7.00,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:35,\N,1,0,
274,Uruguay 3GB,0,LATAM,2,3,30,esim_3GB_30D_UY_V2,21.50,18.00,13.62,0,0,0,2023-06-24 13:26:02,2024-04-09 16:50:00,\N,3,0,
275,Botswana 5GB,0,Africa,2,5,30,maun-telecom-30days-5gb,30.50,28.00,26.00,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:38,\N,1,0,
276,Australia 5GB,0,Oceania,2,5,30,esim_5GB_30D_AU_V2,15.00,11.00,6.54,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:36,\N,3,0,
277,Bangladesh 5GB,0,Asia,2,5,30,fatafati-30days-5gb,13.00,12.00,7.50,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:37,\N,1,0,
278,Austria 5GB,0,Europe,2,5,30,esim_5GB_30D_AT_V2,15.00,9.00,4.36,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:36,\N,3,0,
279,Azerbaijan 5GB,0,Middle East,2,5,30,yaxsi-mobile-30days-5gb,26.50,22.25,18.00,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:36,\N,1,0,
280,Brunei Darussalam 5GB,0,Middle East,2,5,30,muara-mobile-30days-5gb,27.00,25.00,23.00,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:38,\N,1,0,
281,Bolivia 5GB,0,LATAM,2,5,30,wa-mobile-15days-5gb,36.00,33.00,29.50,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:37,\N,1,0,
282,Bosnia and Herzegovina 5GB,0,Eastern Europe,2,5,30,bosher-30days-5gb,13.00,12.00,7.00,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:37,\N,1,0,
283,Argentina 5GB,0,LATAM,2,5,30,esim_5GB_30D_AR_V2,35.00,30.00,13.72,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:35,\N,3,0,
284,Brazil 5GB,0,LATAM,2,5,30,esim_5GB_30D_BR_V2,23.00,18.00,13.72,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:38,\N,3,0,
285,Central African Republic 5GB,0,Africa,2,5,30,esim_5GB_30D_CF_V2,55.00,50.00,46.83,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:39,\N,3,0,
286,Croatia 5GB,0,Eastern Europe,2,5,30,esim_5GB_30D_HR_V2,15.00,10.00,5.45,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:40,\N,3,0,
287,Czech Republic 5GB,0,Europe,2,5,30,esim_5GB_30D_CZ_V2,15.00,10.00,5.45,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:41,\N,3,0,
288,Colombia 5GB,0,LATAM,2,5,30,esim_5GB_30D_CO_V2,40.00,36.00,13.72,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:40,\N,3,0,
289,Chile 5GB,0,LATAM,2,5,30,esim_5GB_30D_CL_V2,25.00,20.00,13.72,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:39,\N,3,0,
290,Cambodia 5GB,0,Asia,2,5,30,connect-cambodia-30days-5gb,13.00,11.00,7.50,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:38,\N,1,0,
291,Cameroon 5GB,0,Africa,2,5,30,kamtok-telecom-5gb,22.00,19.50,17.00,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:38,\N,1,0,
292,Chad 5GB,0,Africa,2,5,30,first-well-30days-5gb,28.50,26.00,24.00,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:39,\N,1,0,
