141,Plan for New Zealand,false,Oceania,2,1,7,esimgnr_1GB_7D_NZ_U,4,2.5,2.2,false,false,false,2023-06-24T08:26:01.736Z,2023-07-21T07:52:50.000Z,,,158,New Zealand,NZ,NZ,NZL,64,2023-06-24T08:13:46.348Z,2023-06-24T08:15:11.000Z
142,Plan For Singapore,false,Asia,2,1,7,esimgnr_1GB_7D_SG_U,5,3.5,2.2,false,false,false,2023-06-24T08:26:01.736Z,2023-07-21T07:52:39.000Z,,,199,Singapore,SG,SG,SGP,65,2023-06-24T08:13:46.348Z,2023-06-24T08:15:33.000Z
144,Plan for Egypt,false,Africa,2,1,7,esimgnr_1GB_7D_EG_U,9.5,7.2,5.8,false,false,false,2023-06-24T08:26:01.738Z,2023-07-21T07:52:35.000Z,,,65,Egypt,EG,EG,EGY,20,2023-06-24T08:13:46.348Z,2023-06-24T08:14:20.000Z
145,Plan for Congo,false,Africa,2,1,7,esimgnr_1GB_7D_CG_U,9.5,7.2,5.8,false,false,false,2023-06-24T08:26:01.740Z,2023-07-21T07:52:36.000Z,,,50,Congo,CG,CG,COG,242,2023-06-24T08:13:46.348Z,2023-06-24T08:14:14.000Z
147,Plan for Argentina 3GB,false,LATM,2,3,30,esimgnr_3GB_30D_AR_U,21.5,18,15,false,false,false,2023-06-24T08:26:01.750Z,2023-07-21T07:52:47.000Z,,,11,Argentina,AR,AR,ARG,54,2023-06-24T08:13:46.348Z,2023-06-24T08:13:52.000Z
150,Plan for Australia 3GB,false,Oceania,2,3,30,esimgnr_3GB_30D_AU_U,10,6,5.5,false,false,false,2023-06-24T08:26:01.753Z,2023-07-21T07:52:50.000Z,,,14,Australia,AU,AU,AUS,61,2023-06-24T08:13:46.348Z,2023-06-24T08:13:53.000Z
151,Plan for Austria 3GB,false,Europe,2,3,30,esimgnr_3GB_30D_AT_U,10,6,4,false,false,false,2023-06-24T08:26:01.756Z,2023-07-21T07:52:42.000Z,,,15,Austria,AT,AT,AUT,43,2023-06-24T08:13:46.348Z,2023-06-24T08:13:54.000Z
152,Plan for Azerbaijan 3GB,false,Middle East,2,3,30,esimgnr_3GB_30D_AZ_U,21.5,18,15,false,false,false,2023-06-24T08:26:01.762Z,2023-07-21T07:52:49.000Z,,,16,Azerbaijan,AZ,AZ,AZE,994,2023-06-24T08:13:46.348Z,2023-06-24T08:13:54.000Z
153,Plan for Central African Republic,false,Africa,2,1,7,esimgnr_1GB_7D_CF_U,15,12,9.8,false,false,false,2023-06-24T08:26:01.763Z,2023-07-21T07:52:36.000Z,,,42,Central African Republic,CF,CF,CAF,236,2023-06-24T08:13:46.348Z,2023-06-24T08:14:10.000Z
155,Plan for Belgium 3GB,false,Europe,2,3,30,esimgnr_3GB_30D_BE_U,10,6,4,false,false,false,2023-06-24T08:26:01.771Z,2023-07-21T07:52:42.000Z,,,22,Belgium,BE,BE,BEL,32,2023-06-24T08:13:46.348Z,2023-06-24T08:13:57.000Z
160,Plan for Canada 3GB,false,North America,2,3,30,esimgnr_3GB_30D_CA_U,15,12,9.4,false,false,false,2023-06-24T08:26:01.787Z,2023-07-21T07:52:50.000Z,,,39,Canada,CA,CA,CAN,1,2023-06-24T08:13:46.348Z,2023-06-24T08:14:08.000Z
161,Plan For Malaysia,false,Asia,2,1,7,esimgnr_1GB_7D_MY_U,5,3.5,2.5,false,false,false,2023-06-24T08:26:01.789Z,2023-07-21T07:52:39.000Z,,,132,Malaysia,MY,MY,MYS,60,2023-06-24T08:13:46.348Z,2023-06-24T08:14:57.000Z
163,Plan for Brazil 3GB,false,LATM,2,3,30,esimgnr_3GB_30D_BR_U,15,12,9.4,false,false,false,2023-06-24T08:26:01.786Z,2023-07-21T07:52:47.000Z,,,31,Brazil,BR,BR,BRA,55,2023-06-24T08:13:46.348Z,2023-06-24T08:14:02.000Z
165,Plan for Chad 3GB,false,Africa,2,3,30,esimgnr_3GB_30D_TD_U,21.5,18,15,false,false,false,2023-06-24T08:26:01.801Z,2023-07-21T07:52:37.000Z,,,43,Chad,TD,TD,TCD,235,2023-06-24T08:13:46.348Z,2023-06-24T08:14:10.000Z
166,Plan for Bolivia 3GB,false,LATM,2,3,30,esimgnr_3GB_30D_BO_U,27,23.5,19.6,false,false,false,2023-06-24T08:26:01.802Z,2023-07-21T07:52:47.000Z,,,27,Bolivia,BO,BO,BOL,591,2023-06-24T08:13:46.348Z,2023-06-24T08:14:00.000Z
167,Plan for Colombia 3GB,false,LATM,2,3,30,esimgnr_3GB_30D_CO_U,27,23.5,19.6,false,false,false,2023-06-24T08:26:01.807Z,2023-07-21T07:52:47.000Z,,,48,Colombia,CO,CO,COL,57,2023-06-24T08:13:46.348Z,2023-06-24T08:14:13.000Z
168,Plan for Bulgaria 3GB,false,Europe,2,3,30,esimgnr_3GB_30D_BG_U,10,6,4,false,false,false,2023-06-24T08:26:01.811Z,2023-07-21T07:52:42.000Z,,,34,Bulgaria,BG,BG,BGR,359,2023-06-24T08:13:46.348Z,2023-06-24T08:14:05.000Z
169,Plan for Chile 3GB,false,LATM,2,3,30,esimgnr_3GB_30D_CL_U,15,12,9.4,false,false,false,2023-06-24T08:26:01.811Z,2023-07-21T07:52:47.000Z,,,44,Chile,CL,CL,CHL,56,2023-06-24T08:13:46.348Z,2023-06-24T08:14:10.000Z
170,Plan for Croatia 3GB,false,Eastern Europe,2,3,30,esimgnr_3GB_30D_HR_U,10,6,4,false,false,false,2023-06-24T08:26:01.812Z,2023-07-21T07:52:42.000Z,,,55,Croatia,HR,HR,HRV,385,2023-06-24T08:13:46.348Z,2023-06-24T08:14:16.000Z
171,Plan for Cameroon 3GB,false,Africa,2,3,30,esimgnr_3GB_30D_CM_U,27,23.5,19.6,false,false,false,2023-06-24T08:26:01.816Z,2023-07-21T07:52:37.000Z,,,38,Cameroon,CM,CM,CMR,237,2023-06-24T08:13:46.348Z,2023-06-24T08:14:07.000Z
173,Plan for Central African Republic 3GB,false,Africa,2,3,30,esimgnr_3GB_30D_CF_U,35,31.5,26.5,false,false,false,2023-06-24T08:26:01.818Z,2023-07-21T07:52:37.000Z,,,42,Central African Republic,CF,CF,CAF,236,2023-06-24T08:13:46.348Z,2023-06-24T08:14:10.000Z
174,Plan for DRC 3GB,false,Africa,2,3,30,esimgnr_3GB_30D_CD_U,21.5,18,15,false,false,false,2023-06-24T08:26:01.826Z,2023-07-21T07:52:37.000Z,,,51,Democratic Republic of the Congo,CD,CD,COD,243,2023-06-24T08:13:46.348Z,2023-06-24T08:14:14.000Z
175,Plan for Denmark 3GB,false,Europe,2,3,30,esimgnr_3GB_30D_DK_U,10,6,4,false,false,false,2023-06-24T08:26:01.827Z,2023-07-21T07:52:42.000Z,,,59,Denmark,DK,DK,DNK,45,2023-06-24T08:13:46.348Z,2023-06-24T08:14:17.000Z
176,Plan for Congo 3GB,false,Africa,2,3,30,esimgnr_3GB_30D_CD_U,21.5,18,15,false,false,false,2023-06-24T08:26:01.831Z,2023-07-21T07:52:37.000Z,,,50,Congo,CG,CG,COG,242,2023-06-24T08:13:46.348Z,2023-06-24T08:14:14.000Z
177,Plan for Cyprus 3GB,false,Europe,2,3,30,esimgnr_3GB_30D_CY_U,10,6,4,false,false,false,2023-06-24T08:26:01.836Z,2023-07-21T07:52:42.000Z,,,57,Cyprus,CY,CY,CYP,357,2023-06-24T08:13:46.348Z,2023-06-24T08:14:17.000Z
178,Plan for Costa Rica 3GB,false,LATM,2,3,30,esimgnr_3GB_30D_CR_U,21.5,18,15,false,false,false,2023-06-24T08:26:01.837Z,2023-07-21T07:52:47.000Z,,,53,Costa Rica,CR,CR,CRI,506,2023-06-24T08:13:46.348Z,2023-06-24T08:14:15.000Z
179,Plan for Ghana 3GB,false,Africa,2,3,30,esimgnr_3GB_30D_GH_U,12,11.5,26.5,false,false,false,2023-06-24T08:26:01.838Z,2023-07-21T07:52:37.000Z,,,83,Ghana,GH,GH,GHA,233,2023-06-24T08:13:46.348Z,2023-06-24T08:14:29.000Z
180,Plan for Czech Republic 3GB,false,Europe,2,3,30,esimgnr_3GB_30D_CZ_U,10,6,4,false,false,false,2023-06-24T08:26:01.839Z,2023-07-21T07:52:42.000Z,,,58,Czech Republic,CZ,CZ,CZE,420,2023-06-24T08:13:46.348Z,2023-06-24T08:14:17.000Z
181,Plan for Germany 3GB,false,Europe,2,3,30,esimgnr_3GB_30D_DE_U,10,6,4,false,false,false,2023-06-24T08:26:01.840Z,2023-07-21T07:52:42.000Z,,,82,Germany,DE,DE,DEU,49,2023-06-24T08:13:46.348Z,2023-06-24T08:14:29.000Z
182,Plan for Ecuador 3GB,false,LATM,2,3,30,esimgnr_3GB_30D_EC_U,21.5,18,15,false,false,false,2023-06-24T08:26:01.843Z,2023-07-21T07:52:47.000Z,,,64,Ecuador,EC,EC,ECU,593,2023-06-24T08:13:46.348Z,2023-06-24T08:14:19.000Z
184,Plan for Egypt 3GB,false,Africa,2,3,30,esimgnr_3GB_30D_EG_U,21.5,18,15,false,false,false,2023-06-24T08:26:01.846Z,2023-07-21T07:52:37.000Z,,,65,Egypt,EG,EG,EGY,20,2023-06-24T08:13:46.348Z,2023-06-24T08:14:20.000Z
186,Plan for El Salvador 3GB,false,LATM,2,3,30,esimgnr_3GB_30D_SV_U,21.5,18,15,false,false,false,2023-06-24T08:26:01.856Z,2023-07-21T07:52:47.000Z,,,66,El Salvador,SV,SV,SLV,503,2023-06-24T08:13:46.348Z,2023-06-24T08:14:21.000Z
187,Plan for Estonia 3GB,false,Europe,2,3,30,esimgnr_3GB_30D_EE_U,10,6,4,false,false,false,2023-06-24T08:26:01.857Z,2023-07-21T07:52:42.000Z,,,69,Estonia,EE,EE,EST,372,2023-06-24T08:13:46.348Z,2023-06-24T08:14:22.000Z
189,Plan for Gabon 3GB,false,Africa,2,3,30,esimgnr_3GB_30D_GA_U,17.5,16,26.5,false,false,false,2023-06-24T08:26:01.861Z,2023-07-21T07:52:37.000Z,,,79,Gabon,GA,GA,GAB,241,2023-06-24T08:13:46.348Z,2023-06-24T08:14:28.000Z
190,Plan for Hungary 3GB,false,Europe,2,3,30,esimgnr_3GB_30D_HU_U,10,6,4,false,false,false,2023-06-24T08:26:01.861Z,2023-07-21T07:52:42.000Z,,,99,Hungary,HU,HU,HUN,36,2023-06-24T08:13:46.348Z,2023-06-24T08:14:38.000Z
191,Plan for Iceland 3GB,false,Europe,2,3,30,esimgnr_3GB_30D_IS_U,10,6,4,false,false,false,2023-06-24T08:26:01.866Z,2023-07-21T07:52:42.000Z,,,100,Iceland,IS,IS,ISL,354,2023-06-24T08:13:46.348Z,2023-06-24T08:14:39.000Z
192,Plan for Gibraltar (UK) 3GB,false,Europe,2,3,30,esimgnr_3GB_30D_GI_U,32.5,28,15,false,false,false,2023-06-24T08:26:01.869Z,2023-07-21T07:52:42.000Z,,,84,Gibraltar,GI,GI,GIB,350,2023-06-24T08:13:46.348Z,2023-06-24T08:14:29.000Z
193,Plan for Greece 3GB,false,Europe,2,3,30,esimgnr_3GB_30D_GR_U,10,6,4,false,false,false,2023-06-24T08:26:01.870Z,2023-07-21T07:52:42.000Z,,,85,Greece,GR,GR,GRC,30,2023-06-24T08:13:46.348Z,2023-06-24T08:14:30.000Z
194,Plan for Finland 3GB,false,Europe,2,3,30,esimgnr_3GB_30D_FI_U,10,6,4,false,false,false,2023-06-24T08:26:01.879Z,2023-07-21T07:52:42.000Z,,,74,Finland,FI,FI,FIN,358,2023-06-24T08:13:46.348Z,2023-06-24T08:14:26.000Z
195,Plan for Kazakhstan 3GB,false,Asia,2,3,30,esimgnr_3GB_30D_KZ_U,12.5,8.5,6.3,false,false,false,2023-06-24T08:26:01.880Z,2023-07-21T07:52:40.000Z,,,112,Kazakhstan,KZ,KZ,KAZ,7,2023-06-24T08:13:46.348Z,2023-06-24T08:14:46.000Z
196,Plan for France 3GB,false,Europe,2,3,30,esimgnr_3GB_30D_FR_U,10,6,4,false,false,false,2023-06-24T08:26:01.882Z,2023-07-21T07:52:42.000Z,,,75,France,FR,FR,FRA,33,2023-06-24T08:13:46.348Z,2023-06-24T08:14:26.000Z
197,Plan for Kenya 3GB,false,Africa,2,3,30,esimgnr_3GB_30D_KE_U,20,15,12.1,false,false,false,2023-06-24T08:26:01.887Z,2023-07-21T07:52:37.000Z,,,113,Kenya,KE,KE,KEN,254,2023-06-24T08:13:46.348Z,2023-06-24T08:14:47.000Z
198,Plan for Jordan 3GB,false,Middle East,2,3,30,esimgnr_3GB_30D_JO_U,15,12,9.4,false,false,false,2023-06-24T08:26:01.888Z,2023-07-21T07:52:49.000Z,,,111,Jordan,JO,JO,JOR,962,2023-06-24T08:13:46.348Z,2023-06-24T08:14:45.000Z
199,Plan for Hong Kong 3GB,false,Asia,2,3,30,esimgnr_3GB_30D_HK_U,10,6,5.5,false,false,false,2023-06-24T08:26:01.889Z,2023-07-21T07:52:39.000Z,,,98,Hong Kong S.A.R.,HK,HK,HKG,852,2023-06-24T08:13:46.348Z,2023-06-24T08:14:37.000Z
200,Plan for Ireland 3GB,false,Europe,2,3,30,esimgnr_3GB_30D_IE_U,10,6,4,false,false,false,2023-06-24T08:26:01.890Z,2023-07-21T07:52:42.000Z,,,105,Ireland,IE,IE,IRL,353,2023-06-24T08:13:46.348Z,2023-06-24T08:14:41.000Z
201,Plan for Indonesia 3GB,false,Asia,2,3,30,esimgnr_3GB_30D_ID_U,10,7,5.5,false,false,false,2023-06-24T08:26:01.892Z,2023-07-21T07:52:40.000Z,,,43,Chad,TD,TD,TCD,235,2023-06-24T08:13:46.348Z,2023-06-24T08:14:10.000Z
202,Plan for Guinea Bissau 3GB,false,Africa,2,3,30,esimgnr_3GB_30D_GW_U,35,31.5,26.5,false,false,false,2023-06-24T08:26:01.900Z,2023-07-21T07:52:37.000Z,,,93,Guinea-Bissau,GW,GW,GNB,245,2023-06-24T08:13:46.348Z,2023-06-24T08:14:34.000Z
203,Plan for Guatemala 3GB,false,LATM,2,3,30,esimgnr_3GB_30D_GT_U,27,23.5,19.6,false,false,false,2023-06-24T08:26:01.902Z,2023-07-21T07:52:47.000Z,,,90,Guatemala,GT,GT,GTM,502,2023-06-24T08:13:46.348Z,2023-06-24T08:14:33.000Z
204,Plan for Liechtenstein 3GB,false,Europe,2,3,30,esimgnr_3GB_30D_LI_U,10,6,4,false,false,false,2023-06-24T08:26:01.909Z,2023-07-21T07:52:42.000Z,,,125,Liechtenstein,LI,LI,LIE,423,2023-06-24T08:13:46.348Z,2023-06-24T08:14:54.000Z
205,Plan for Lithuania 3GB,false,Europe,2,3,30,esimgnr_3GB_30D_LT_U,10,6,4,false,false,false,2023-06-24T08:26:01.910Z,2023-07-21T07:52:42.000Z,,,126,Lithuania,LT,LT,LTU,370,2023-06-24T08:13:46.348Z,2023-06-24T08:14:55.000Z
206,Plan for Luxembourg 3GB,false,Europe,2,3,30,esimgnr_3GB_30D_LU_U,10,6,4,false,false,false,2023-06-24T08:26:01.912Z,2023-07-21T07:52:43.000Z,,,127,Luxembourg,LU,LU,LUX,352,2023-06-24T08:13:46.348Z,2023-06-24T08:14:55.000Z
207,Plan for Italy 3GB,false,Europe,2,3,30,esimgnr_3GB_30D_IT_U,10,6,4,false,false,false,2023-06-24T08:26:01.916Z,2023-07-21T07:52:42.000Z,,,107,Italy,IT,IT,ITA,39,2023-06-24T08:13:46.348Z,2023-06-24T08:14:43.000Z
208,Plan for Malawi 3GB,false,Africa,2,3,30,esimgnr_3GB_30D_MW_U,35,31.5,26.5,false,false,false,2023-06-24T08:26:01.917Z,2023-07-21T07:52:37.000Z,,,131,Malawi,MW,MW,MWI,265,2023-06-24T08:13:46.348Z,2023-06-24T08:14:57.000Z
209,Plan for Korea 3GB,false,Asia,2,3,30,esimgnr_3GB_30D_KR_U,12.5,8.5,6.3,false,false,false,2023-06-24T08:26:01.918Z,2023-07-21T07:52:40.000Z,,,116,South Korea,KR,KR,KOR,82,2023-06-24T08:13:46.348Z,2023-06-24T08:14:49.000Z
210,Plan for Israel 3GB,false,Middle East,2,3,30,esimgnr_3GB_30D_IL_U,12.5,8.5,6.3,false,false,false,2023-06-24T08:26:01.919Z,2023-07-21T07:52:49.000Z,,,106,Israel,IL,IL,ISR,972,2023-06-24T08:13:46.348Z,2023-06-24T08:14:42.000Z
211,Plan for Mali 3GB,false,Africa,2,3,30,esimgnr_3GB_30D_ML_U,35,31.5,26.5,false,false,false,2023-06-24T08:26:01.927Z,2023-07-21T07:52:37.000Z,,,134,Mali,ML,ML,MLI,223,2023-06-24T08:13:46.348Z,2023-06-24T08:14:58.000Z
212,Plan for Macedonia 3GB,false,Eastern Europe,2,3,30,esimgnr_3GB_30D_MK_U,15,12,9.4,false,false,false,2023-06-24T08:26:01.930Z,2023-07-21T07:52:43.000Z,,,129,North Macedonia,MK,MK,MKD,389,2023-06-24T08:13:46.348Z,2023-06-24T08:14:56.000Z
214,Plan for Liberia 3GB,false,Africa,2,3,30,esimgnr_3GB_30D_LR_U,35,31.5,26.5,false,false,false,2023-06-24T08:26:01.933Z,2023-07-21T07:52:37.000Z,,,123,Liberia,LR,LR,LBR,231,2023-06-24T08:13:46.348Z,2023-06-24T08:14:53.000Z
215,Plan for Kuwait 3GB,false,Middle East,2,3,30,esimgnr_3GB_30D_KW_U,15,12,9.4,false,false,false,2023-06-24T08:26:01.938Z,2023-07-21T07:52:49.000Z,,,117,Kuwait,KW,KW,KWT,965,2023-06-24T08:13:46.348Z,2023-06-24T08:14:49.000Z
216,Plan for Madagascar 3GB,false,Africa,2,3,30,esimgnr_3GB_30D_MG_U,21.5,18,15,false,false,false,2023-06-24T08:26:01.938Z,2023-07-21T07:52:37.000Z,,,130,Madagascar,MG,MG,MDG,261,2023-06-24T08:13:46.348Z,2023-06-24T08:14:56.000Z
218,Plan for Malta 3GB,false,Europe,2,3,30,esimgnr_3GB_30D_MT_U,10,6,4,false,false,false,2023-06-24T08:26:01.942Z,2023-07-21T07:52:43.000Z,,,135,Malta,MT,MT,MLT,356,2023-06-24T08:13:46.348Z,2023-06-24T08:14:58.000Z
219,Plan for Latvia 3GB,false,Eastern Europe,2,3,30,esimgnr_3GB_30D_LV_U,10,6,4,false,false,false,2023-06-24T08:26:01.945Z,2023-07-21T07:52:42.000Z,,,120,Latvia,LV,LV,LVA,371,2023-06-24T08:13:46.348Z,2023-06-24T08:14:51.000Z
220,Plan for Mexico 3GB,false,LATM,2,3,30,esimgnr_3GB_30D_MX_U,15,12,9.4,false,false,false,2023-06-24T08:26:01.948Z,2023-07-21T07:52:47.000Z,,,142,Mexico,MX,MX,MEX,52,2023-06-24T08:13:46.348Z,2023-06-24T08:15:02.000Z
221,Plan for Norway 3GB,false,Europe,2,3,30,esimgnr_3GB_30D_NO_U,10,6,4,false,false,false,2023-06-24T08:26:01.948Z,2023-07-21T07:52:43.000Z,,,165,Norway,NO,NO,NOR,47,2023-06-24T08:13:46.348Z,2023-06-24T08:15:14.000Z
222,Plan for Pakistan 3GB,false,Asia,2,3,30,esimgnr_3GB_30D_PK_U,12.5,8.5,6.3,false,false,false,2023-06-24T08:26:01.953Z,2023-07-21T07:52:40.000Z,,,167,Pakistan,PK,PK,PAK,92,2023-06-24T08:13:46.348Z,2023-06-24T08:15:15.000Z
223,Plan for Oman 3GB,false,Middle East,2,3,30,esimgnr_3GB_30D_RO_U,15,12,4,false,false,false,2023-06-24T08:26:01.955Z,2023-07-21T07:52:49.000Z,,,166,Oman,OM,OM,OMN,968,2023-06-24T08:13:46.348Z,2023-06-24T08:15:14.000Z
224,Plan for Macau 3GB,false,Asia,2,3,30,esimgnr_3GB_30D_MO_U,10,6,5.5,false,false,false,2023-06-24T08:26:01.956Z,2023-07-21T07:52:40.000Z,,,128,Macau S.A.R.,MO,MO,MAC,853,2023-06-24T08:13:46.348Z,2023-06-24T08:14:56.000Z
226,Plan for New Zealand 3GB,false,Oceania,2,3,30,esimgnr_3GB_30D_NZ_U,10,6,5.5,false,false,false,2023-06-24T08:26:01.963Z,2023-07-21T07:52:50.000Z,,,158,New Zealand,NZ,NZ,NZL,64,2023-06-24T08:13:46.348Z,2023-06-24T08:15:11.000Z
227,Plan for Netherlands 3GB,false,Europe,2,3,30,esimgnr_3GB_30D_NL_U,10,6,4,false,false,false,2023-06-24T08:26:01.964Z,2023-07-21T07:52:43.000Z,,,156,Netherlands,NL,NL,NLD,31,2023-06-24T08:13:46.348Z,2023-06-24T08:15:10.000Z
228,Plan for Niger 3GB,false,Africa,2,3,30,esimgnr_3GB_30D_NE_U,35,31.5,26.5,false,false,false,2023-06-24T08:26:01.966Z,2023-07-21T07:52:37.000Z,,,160,Niger,NE,NE,NER,227,2023-06-24T08:13:46.348Z,2023-06-24T08:15:12.000Z
229,Plan for Nigeria 3GB,false,Africa,2,3,30,esimgnr_3GB_30D_NG_U,21.5,18,15,false,false,false,2023-06-24T08:26:01.966Z,2023-07-21T07:52:37.000Z,,,161,Nigeria,NG,NG,NGA,234,2023-06-24T08:13:46.348Z,2023-06-24T08:15:12.000Z
230,Plan for Poland 3GB,false,Europe,2,3,30,esimgnr_5GB_30D_PL_U,10,6,5.8,false,false,false,2023-06-24T08:26:01.970Z,2023-07-21T07:52:43.000Z,,,176,Poland,PL,PL,POL,48,2023-06-24T08:13:46.348Z,2023-06-24T08:15:21.000Z
232,Plan for Portugal 3GB,false,Europe,2,3,30,esimgnr_3GB_30D_PT_U,10,6,4,false,false,false,2023-06-24T08:26:01.981Z,2023-07-21T07:52:43.000Z,,,177,Portugal,PT,PT,PRT,351,2023-06-24T08:13:46.348Z,2023-06-24T08:15:22.000Z
233,Plan for Malaysia 3GB,false,Asia,2,3,30,esimgnr_3GB_30D_MY_U,12.5,8.5,6.3,false,false,false,2023-06-24T08:26:01.982Z,2023-07-21T07:52:40.000Z,,,132,Malaysia,MY,MY,MYS,60,2023-06-24T08:13:46.348Z,2023-06-24T08:14:57.000Z
234,Plan for Nicaragua 3GB,false,LATM,2,3,30,esimgnr_3GB_30D_NI_U,21.5,18,15,false,false,false,2023-06-24T08:26:01.982Z,2023-07-21T07:52:47.000Z,,,159,Nicaragua,NI,NI,NIC,505,2023-06-24T08:13:46.348Z,2023-06-24T08:15:11.000Z
235,Plan for Paraguay 3GB,false,LATM,2,3,30,esimgnr_3GB_30D_PY_U,27,23.5,19.6,false,false,false,2023-06-24T08:26:01.985Z,2023-07-21T07:52:47.000Z,,,172,Paraguay,PY,PY,PRY,595,2023-06-24T08:13:46.348Z,2023-06-24T08:15:19.000Z
236,Plan for Peru 3GB,false,LATM,2,3,30,esimgnr_3GB_30D_PE_U,21.5,18,15,false,false,false,2023-06-24T08:26:01.989Z,2023-07-21T07:52:47.000Z,,,173,Peru,PE,PE,PER,51,2023-06-24T08:13:46.348Z,2023-06-24T08:15:20.000Z
237,Plan for Romania 3GB,false,Eastern Europe,2,3,30,esimgnr_3GB_30D_RO_U,10,6,4,false,false,false,2023-06-24T08:26:01.989Z,2023-07-21T07:52:43.000Z,,,181,Romania,RO,RO,ROU,40,2023-06-24T08:13:46.348Z,2023-06-24T08:15:23.000Z
238,Plan for Serbia 3GB,false,Eastern Europe,2,3,30,esimgnr_3GB_30D_RS_U,15,12,9.4,false,false,false,2023-06-24T08:26:01.991Z,2023-07-21T07:52:43.000Z,,,196,Serbia,RS,RS,SRB,381,2023-06-24T08:13:46.348Z,2023-06-24T08:15:32.000Z
239,Plan for Seychelles 3GB,false,Africa,2,3,30,esimgnr_3GB_30D_SC_U,21.5,18,15,false,false,false,2023-06-24T08:26:01.996Z,2023-07-21T07:52:37.000Z,,,197,Seychelles,SC,SC,SYC,248,2023-06-24T08:13:46.348Z,2023-06-24T08:15:33.000Z
241,Plan for Morocco 3GB,false,Africa,2,3,30,esimgnr_3GB_30D_MA_U,27,23.5,19.6,false,false,false,2023-06-24T08:26:02.002Z,2023-07-21T07:52:37.000Z,,,149,Morocco,MA,MA,MAR,212,2023-06-24T08:13:46.348Z,2023-06-24T08:15:06.000Z
242,Plan for Panama 3GB,false,LATM,2,3,30,esimgnr_3GB_30D_PA_U,21.5,18,15,false,false,false,2023-06-24T08:26:02.006Z,2023-07-21T07:52:47.000Z,,,170,Panama,PA,PA,PAN,507,2023-06-24T08:13:46.348Z,2023-06-24T08:15:17.000Z
243,Plan for Réunion 3GB,false,Africa,2,3,30,esimgnr_3GB_30D_RE_U,21.5,18,15,false,false,false,2023-06-24T08:26:02.007Z,2023-07-21T07:52:37.000Z,,,180,Reunion,RE,RE,REU,262,2023-06-24T08:13:46.348Z,2023-06-24T08:15:23.000Z
244,Plan for Russia 3GB,false,Eastern Europe,2,3,30,esimgnr_3GB_30D_RU_U,10,7,5.5,false,false,false,2023-06-24T08:26:02.007Z,2023-07-21T07:52:43.000Z,,,182,Russia,RU,RU,RUS,7,2023-06-24T08:13:46.348Z,2023-06-24T08:15:24.000Z
245,Plan for Singapore 3GB,false,Asia,2,3,30,esimgnr_3GB_30D_SG_U,10,6,5.5,false,false,false,2023-06-24T08:26:02.011Z,2023-07-21T07:52:40.000Z,,,199,Singapore,SG,SG,SGP,65,2023-06-24T08:13:46.348Z,2023-06-24T08:15:33.000Z
246,Plan for Turkey 3GB,false,Europe,2,3,30,esimgnr_3GB_30D_TR_U,10,6,4,false,false,false,2023-06-24T08:26:02.014Z,2023-07-21T07:52:43.000Z,,,225,Turkey,TR,TR,TUR,90,2023-06-24T08:13:46.348Z,2023-06-24T08:15:50.000Z
248,Plan for United Arab Emirates 3GB,false,Middle East,2,3,30,esimgnr_3GB_30D_AE_U,12.5,8.5,6.3,false,false,false,2023-06-24T08:26:02.020Z,2023-07-21T07:52:49.000Z,,,231,United Arab Emirates,AE,AE,ARE,971,2023-06-24T08:13:46.348Z,2023-06-24T08:15:54.000Z
250,Plan for Sri Lanka 3GB,false,Asia,2,3,30,esimgnr_3GB_30D_LK_U,12.5,8.5,6.3,false,false,false,2023-06-24T08:26:02.022Z,2023-07-21T07:52:40.000Z,,,208,Sri Lanka,LK,LK,LKA,94,2023-06-24T08:13:46.348Z,2023-06-24T08:15:40.000Z
251,Plan for United Kingdom 3GB,false,Europe,2,3,30,esimgnr_3GB_30D_GB_U,10,6,4,false,false,false,2023-06-24T08:26:02.024Z,2023-07-21T07:52:43.000Z,,,232,United Kingdom,GB,GB,GBR,44,2023-06-24T08:13:46.348Z,2023-06-24T08:15:54.000Z
252,Plan for Saudi Arabia 3GB,false,Middle East,2,3,30,esimgnr_3GB_30D_SA_U,15,12,9.4,false,false,false,2023-06-24T08:26:02.026Z,2023-07-21T07:52:49.000Z,,,194,Saudi Arabia,SA,SA,SAU,966,2023-06-24T08:13:46.348Z,2023-06-24T08:15:31.000Z
253,Plan for Sweden 3GB,false,Europe,2,3,30,esimgnr_3GB_30D_SE_U,10,6,4,false,false,false,2023-06-24T08:26:02.031Z,2023-07-21T07:52:43.000Z,,,213,Sweden,SE,SE,SWE,46,2023-06-24T08:13:46.348Z,2023-06-24T08:15:43.000Z
254,Plan for Slovenia 3GB,false,Eastern Europe,2,3,30,esimgnr_3GB_30D_SI_U,10,6,4,false,false,false,2023-06-24T08:26:02.031Z,2023-07-21T07:52:43.000Z,,,201,Slovenia,SI,SI,SVN,386,2023-06-24T08:13:46.348Z,2023-06-24T08:15:34.000Z
255,Plan for Switzerland 3GB,false,Europe,2,3,30,esimgnr_3GB_30D_CH_U,10,6,4,false,false,false,2023-06-24T08:26:02.034Z,2023-07-21T07:52:43.000Z,,,214,Switzerland,CH,CH,CHE,41,2023-06-24T08:13:46.348Z,2023-06-24T08:15:43.000Z
