id,plan_name,global_plan,is_Regional,region,plan_type,data,validity,package_name,retail_price,wholesale_price,cost_price,singleUse,test_plan,isRegional,created_at,updated_at,deleted_at,vendor_id
143,Algeria,0,0,Africa,2,1,7,algecom-7days-1gb,7,6.5,7,1,0,0,2023-06-24 13:26:01.737343,2023-06-24 13:26:01.737343,(NULL),1
46,Benin,0,0,Africa,2,1,7,cotton-mobile-7days-1gb,9.5,9,9.5,1,0,0,2023-06-24 13:26:01.419882,2023-06-24 13:26:01.419882,(NULL),1
36,Botswana,0,0,Africa,2,1,7,maun-telecom-7days-1gb,8,7.5,8,1,0,0,2023-06-24 13:26:01.386393,2023-06-24 13:26:01.386393,(NULL),1
50,Burkina Faso,0,0,Africa,2,1,7,volta-7days-1gb,9.5,9,9.5,1,0,0,2023-06-24 13:26:01.424298,2023-06-24 13:26:01.424298,(NULL),1
51,Cameroon,0,0,Africa,2,1,7,esimg_1GB_7D_CM_U,12,9,7.5,0,0,0,2023-06-24 13:26:01.440345,2023-06-24 13:26:01.440345,(NULL),3
45,Cape Verde,0,0,Africa,2,1,7,fogotel-7days-1gb,9.5,9,9.5,1,0,0,2023-06-24 13:26:01.404257,2023-06-24 13:26:01.404257,(NULL),1
153,Central African Republic,0,0,Africa,2,1,7,esimg_1GB_7D_CF_U,15,12,9.8,0,0,0,2023-06-24 13:26:01.763003,2023-06-24 13:26:01.763003,(NULL),3
114,Chad,0,0,Africa,2,1,7,esimg_1GB_7D_TD_U,9.5,7.2,5.8,0,0,0,2023-06-24 13:26:01.629319,2023-06-24 13:26:01.629319,(NULL),3
145,Congo,0,0,Africa,2,1,7,esimg_1GB_7D_CG_U,9.5,7.2,5.8,0,0,0,2023-06-24 13:26:01.740408,2023-06-24 13:26:01.740408,(NULL),3
559,Cote d'Ivoire,0,0,Africa,2,1,7,esimg_1GB_7D_CI_U,15,12,9.8,0,0,0,2023-06-24 13:26:02.749451,2023-06-24 13:26:02.749451,(NULL),3
122,DRC,0,0,Africa,2,1,7,esimg_1GB_7D_CD_U,9.5,7.2,5.8,0,0,0,2023-06-24 13:26:01.656437,2023-06-24 13:26:01.656437,(NULL),3
144,Egypt,0,0,Africa,2,1,7,esimg_1GB_7D_EG_U,9.5,7.2,5.8,0,0,0,2023-06-24 13:26:01.738089,2023-06-24 13:26:01.738089,(NULL),3
560,Eswatini,0,0,Africa,2,1,7,112,10,9.5,7.6,1,0,0,2023-06-24 13:26:02.757531,2023-06-24 13:26:02.757531,(NULL),2
42,Gabon,0,0,Africa,2,1,7,esimg_1GB_7D_GA_U,10,8,9.8,0,0,0,2023-06-24 13:26:01.402771,2023-06-24 13:26:01.402771,(NULL),3
43,Gambia,0,0,Africa,2,1,7,wassu-telecom-7days-1gb,9.5,9,9.5,1,0,0,2023-06-24 13:26:01.403236,2023-06-24 13:26:01.403236,(NULL),1
44,Ghana,0,0,Africa,2,1,7,esimg_1GB_7D_GH_U,6,5,9.8,0,0,0,2023-06-24 13:26:01.403908,2023-06-24 13:26:01.403908,(NULL),3
55,Guinea Bissau,0,0,Africa,2,1,7,esimg_1GB_7D_GW_U,15,12,9.8,0,0,0,2023-06-24 13:26:01.442914,2023-06-24 13:26:01.442914,(NULL),3
14,Kenya,0,0,Africa,2,1,7,esimg_1GB_7D_KE_U,9.5,6.5,4.8,0,0,0,2023-06-24 13:26:01.319317,2023-06-24 13:26:01.319317,(NULL),3
56,Liberia,0,0,Africa,2,1,7,esimg_1GB_7D_LR_U,15,12,9.8,0,0,0,2023-06-24 13:26:01.443773,2023-06-24 13:26:01.443773,(NULL),3
57,Madagascar,0,0,Africa,2,1,7,esimg_1GB_7D_MG_U,9.5,7.2,5.8,0,0,0,2023-06-24 13:26:01.444487,2023-06-24 13:26:01.444487,(NULL),3
48,Malawi,0,0,Africa,2,1,7,esimg_1GB_7D_MW_U,15,12,9.8,0,0,0,2023-06-24 13:26:01.423093,2023-06-24 13:26:01.423093,(NULL),3
68,Mali,0,0,Africa,2,1,7,esimg_1GB_7D_ML_U,15,12,9.8,0,0,0,2023-06-24 13:26:01.493867,2023-06-24 13:26:01.493867,(NULL),3
52,Mauritius,0,0,Africa,2,1,7,mornecom-7days-1gb,9.5,9,9.5,1,0,0,2023-06-24 13:26:01.440975,2023-06-24 13:26:01.440975,(NULL),1
53,Morocco,0,0,Africa,2,1,7,esimg_1GB_7D_MA_U,12,9,7.5,0,0,0,2023-06-24 13:26:01.441607,2023-06-24 13:26:01.441607,(NULL),3
136,Mozambique,0,0,Africa,2,1,7,comemoro-7days-1gb,8,7.3,8,1,0,0,2023-06-24 13:26:01.715603,2023-06-24 13:26:01.715603,(NULL),1
568,Namibia,0,0,Africa,2,1,7,94,15,14.7,7.79,1,0,0,2023-06-24 13:26:02.784621,2023-06-24 13:26:02.784621,(NULL),2
58,Niger,0,0,Africa,2,1,7,esimg_1GB_7D_NE_U,15,12,9.8,0,0,0,2023-06-24 13:26:01.447189,2023-06-24 13:26:01.447189,(NULL),3
64,Nigeria,0,0,Africa,2,1,7,nigercell-7days-1gb,9.5,7.2,8.5,1,0,0,2023-06-24 13:26:01.474418,2023-06-24 13:26:01.474418,(NULL),1
61,Réunion,0,0,Africa,2,1,7,esimg_1GB_7D_RE_U,9.5,7.2,5.8,0,0,0,2023-06-24 13:26:01.469111,2023-06-24 13:26:01.469111,(NULL),3
569,Rwanda,0,0,Africa,2,1,7,101,10,9,7.6,1,0,0,2023-06-24 13:26:02.786972,2023-06-24 13:26:02.786972,(NULL),2
63,Senegal,0,0,Africa,2,1,7,esimg_1GB_7D_SN_U,10,9.5,9.8,0,0,0,2023-06-24 13:26:01.473292,2023-06-24 13:26:01.473292,(NULL),3
67,Seychelles,0,0,Africa,2,1,7,esimg_1GB_7D_SC_U,9.5,7.2,5.8,0,0,0,2023-06-24 13:26:01.492255,2023-06-24 13:26:01.492255,(NULL),3
578,Sierra Leone,0,0,Africa,2,1,7,108,15,14.7,7.6,1,0,0,2023-06-24 13:26:02.807186,2023-06-24 13:26:02.807186,(NULL),2
60,South Africa,0,0,Africa,2,1,7,cellsa-7days-1gb,4.5,4.3,4.5,1,0,0,2023-06-24 13:26:01.461220,2023-06-24 13:26:01.461220,(NULL),1
59,Tanzania,0,0,Africa,2,1,7,esimg_1GB_7D_TZ_U,15,13.8,4.8,0,0,0,2023-06-24 13:26:01.459596,2023-06-24 13:26:01.459596,(NULL),3
87,Tonga,0,0,Africa,2,1,7,tofua-mobile-7days-1gb,9.5,6.5,9.5,1,0,0,2023-06-24 13:26:01.552499,2023-06-24 13:26:01.552499,(NULL),1
77,Uganda,0,0,Africa,2,1,7,esimg_1GB_7D_UG_U,9.5,6.5,4.8,0,0,0,2023-06-24 13:26:01.523234,2023-06-24 13:26:01.523234,(NULL),3
62,Zambia,0,0,Africa,2,1,7,esimg_1GB_7D_ZM_U,9.5,7.2,5.8,0,0,0,2023-06-24 13:26:01.470433,2023-06-24 13:26:01.470433,(NULL),3
79,Zimbabwe,0,0,Africa,2,1,7,zimcom-7days-1gb,9.5,8.8,9.5,1,0,0,2023-06-24 13:26:01.525681,2023-06-24 13:26:01.525681,(NULL),1
154,Algeria 3GB,0,0,Africa,2,3,30,algecom-30days-3gb,17.5,16.5,17.5,1,0,0,2023-06-24 13:26:01.766646,2023-06-24 13:26:01.766646,(NULL),1
159,Botswana 3GB,0,0,Africa,2,3,30,maun-telecom-30days-3gb,20,18.5,20,1,0,0,2023-06-24 13:26:01.778525,2023-06-24 13:26:01.778525,(NULL),1
571,Burkina Faso 3GB,0,0,Africa,2,3,30,42,45,41.2,34.58,1,0,0,2023-06-24 13:26:02.790022,2023-06-24 13:26:02.790022,(NULL),2
171,Cameroon 3GB,0,0,Africa,2,3,30,esimg_3GB_30D_CM_U,27,23.5,19.6,0,0,0,2023-06-24 13:26:01.816179,2023-06-24 13:26:01.816179,(NULL),3
173,Central African Republic 3GB,0,0,Africa,2,3,30,esimg_3GB_30D_CF_U,35,31.5,26.5,0,0,0,2023-06-24 13:26:01.818028,2023-06-24 13:26:01.818028,(NULL),3
165,Chad 3GB,0,0,Africa,2,3,30,esimg_3GB_30D_TD_U,21.5,18,15,0,0,0,2023-06-24 13:26:01.801621,2023-06-24 13:26:01.801621,(NULL),3
176,Congo 3GB,0,0,Africa,2,3,30,esimg_3GB_30D_CD_U,21.5,18,15,0,0,0,2023-06-24 13:26:01.831416,2023-06-24 13:26:01.831416,(NULL),3
174,DRC 3GB,0,0,Africa,2,3,30,esimg_3GB_30D_CD_U,21.5,18,15,0,0,0,2023-06-24 13:26:01.826282,2023-06-24 13:26:01.826282,(NULL),3
184,Egypt 3GB,0,0,Africa,2,3,30,esimg_3GB_30D_EG_U,21.5,18,15,0,0,0,2023-06-24 13:26:01.846918,2023-06-24 13:26:01.846918,(NULL),3
589,Eswatini 3GB,0,0,Africa,2,3,30,112,20,18,21.54,1,0,0,2023-06-24 13:26:02.830261,2023-06-24 13:26:02.830261,(NULL),2
189,Gabon 3GB,0,0,Africa,2,3,30,esimg_3GB_30D_GA_U,17.5,16,26.5,0,0,0,2023-06-24 13:26:01.861664,2023-06-24 13:26:01.861664,(NULL),3
179,Ghana 3GB,0,0,Africa,2,3,30,esimg_3GB_30D_GH_U,12,11.5,26.5,0,0,0,2023-06-24 13:26:01.838158,2023-06-24 13:26:01.838158,(NULL),3
202,Guinea Bissau 3GB,0,0,Africa,2,3,30,esimg_3GB_30D_GW_U,35,31.5,26.5,0,0,0,2023-06-24 13:26:01.900473,2023-06-24 13:26:01.900473,(NULL),3
197,Kenya 3GB,0,0,Africa,2,3,30,esimg_3GB_30D_KE_U,20,15,12.1,0,0,0,2023-06-24 13:26:01.887449,2023-06-24 13:26:01.887449,(NULL),3
214,Liberia 3GB,0,0,Africa,2,3,30,esimg_3GB_30D_LR_U,35,31.5,26.5,0,0,0,2023-06-24 13:26:01.933303,2023-06-24 13:26:01.933303,(NULL),3
216,Madagascar 3GB,0,0,Africa,2,3,30,esimg_3GB_30D_MG_U,21.5,18,15,0,0,0,2023-06-24 13:26:01.938594,2023-06-24 13:26:01.938594,(NULL),3
208,Malawi 3GB,0,0,Africa,2,3,30,esimg_3GB_30D_MW_U,35,31.5,26.5,0,0,0,2023-06-24 13:26:01.917104,2023-06-24 13:26:01.917104,(NULL),3
211,Mali 3GB,0,0,Africa,2,3,30,esimg_3GB_30D_ML_U,35,31.5,26.5,0,0,0,2023-06-24 13:26:01.927408,2023-06-24 13:26:01.927408,(NULL),3
241,Morocco 3GB,0,0,Africa,2,3,30,esimg_3GB_30D_MA_U,27,23.5,19.6,0,0,0,2023-06-24 13:26:02.002002,2023-06-24 13:26:02.002002,(NULL),3
581,Namibia 3GB,0,0,Africa,2,3,30,94,45,41.2,29.54,1,0,0,2023-06-24 13:26:02.816030,2023-06-24 13:26:02.816030,(NULL),2
228,Niger 3GB,0,0,Africa,2,3,30,esimg_3GB_30D_NE_U,35,31.5,26.5,0,0,0,2023-06-24 13:26:01.966379,2023-06-24 13:26:01.966379,(NULL),3
229,Nigeria 3GB,0,0,Africa,2,3,30,esimg_3GB_30D_NG_U,21.5,18,15,0,0,0,2023-06-24 13:26:01.966750,2023-06-24 13:26:01.966750,(NULL),3
243,Réunion 3GB,0,0,Africa,2,3,30,esimg_3GB_30D_RE_U,21.5,18,15,0,0,0,2023-06-24 13:26:02.007269,2023-06-24 13:26:02.007269,(NULL),3
583,Rwanda 3GB,0,0,Africa,2,3,30,101,25,24,21.54,1,0,0,2023-06-24 13:26:02.819386,2023-06-24 13:26:02.819386,(NULL),2
585,Senegal 3GB,0,0,Africa,2,3,30,106,30,27,21,1,0,0,2023-06-24 13:26:02.823434,2023-06-24 13:26:02.823434,(NULL),2
239,Seychelles 3GB,0,0,Africa,2,3,30,esimg_3GB_30D_SC_U,21.5,18,15,0,0,0,2023-06-24 13:26:01.996292,2023-06-24 13:26:01.996292,(NULL),3
574,Sierra Leone 3GB,0,0,Africa,2,3,30,108,45,41.2,28.82,1,0,0,2023-06-24 13:26:02.794580,2023-06-24 13:26:02.794580,(NULL),2
249,South Africa 3GB,0,0,Africa,2,3,30,cellsa-30days-3gb,11,10.3,11,1,0,0,2023-06-24 13:26:02.022308,2023-06-24 13:26:02.022308,(NULL),1
258,Tanzania 3GB,0,0,Africa,2,3,30,esimg_3GB_30D_TZ_U,20,15,12.1,0,0,0,2023-06-24 13:26:02.043301,2023-06-24 13:26:02.043301,(NULL),3
262,Uganda 3GB,0,0,Africa,2,3,30,esimg_3GB_30D_UG_U,20,15,12.1,0,0,0,2023-06-24 13:26:02.051551,2023-06-24 13:26:02.051551,(NULL),3
269,Zambia 3GB,0,0,Africa,2,3,30,esimg_3GB_30D_ZM_U,21.5,18,15,0,0,0,2023-06-24 13:26:02.065569,2023-06-24 13:26:02.065569,(NULL),3
266,Algeria 5GB,0,0,Africa,2,5,30,algecom-30days-5gb,27,25,27,1,0,0,2023-06-24 13:26:02.060109,2023-06-24 13:26:02.060109,(NULL),1
275,Botswana 5GB,0,0,Africa,2,5,30,maun-telecom-30days-5gb,30.5,28,30.5,1,0,0,2023-06-24 13:26:02.079114,2023-06-24 13:26:02.079114,(NULL),1
586,Burkina Faso 5GB,0,0,Africa,2,5,30,42,65,64.7,54.24,1,0,0,2023-06-24 13:26:02.823808,2023-06-24 13:26:02.823808,(NULL),2
291,Cameroon 5GB,0,0,Africa,2,5,30,esimg_5GB_30D_CM_U,40,36,28.8,0,0,0,2023-06-24 13:26:02.126037,2023-06-24 13:26:02.126037,(NULL),3
285,Central African Republic 5GB,0,0,Africa,2,5,30,esimg_5GB_30D_CF_U,55,50,40.3,0,0,0,2023-06-24 13:26:02.113086,2023-06-24 13:26:02.113086,(NULL),3
292,Chad 5GB,0,0,Africa,2,5,30,esimg_5GB_30D_TD_U,35,30,23,0,0,0,2023-06-24 13:26:02.127841,2023-06-24 13:26:02.127841,(NULL),3
295,Congo 5GB,0,0,Africa,2,5,30,esimg_5GB_30D_CD_U,35,30,23,0,0,0,2023-06-24 13:26:02.134525,2023-06-24 13:26:02.134525,(NULL),3
293,Egypt 5GB,0,0,Africa,2,5,30,esimg_5GB_30D_EG_U,35,30,23,0,0,0,2023-06-24 13:26:02.128981,2023-06-24 13:26:02.128981,(NULL),3
580,Eswatini 5GB,0,0,Africa,2,5,30,112,30,27,33.79,1,0,0,2023-06-24 13:26:02.812511,2023-06-24 13:26:02.812511,(NULL),2
305,Gabon 5GB,0,0,Africa,2,5,30,esimg_5GB_30D_GA_U,25,24,40.3,0,0,0,2023-06-24 13:26:02.165319,2023-06-24 13:26:02.165319,(NULL),3
301,Ghana 5GB,0,0,Africa,2,5,30,esimg_5GB_30D_GH_U,18,17,40.3,0,0,0,2023-06-24 13:26:02.153182,2023-06-24 13:26:02.153182,(NULL),3
314,Guinea Bissau 5GB,0,0,Africa,2,5,30,esimg_5GB_30D_GW_U,55,50,40.3,0,0,0,2023-06-24 13:26:02.186774,2023-06-24 13:26:02.186774,(NULL),3
582,Guinea Bissau 5GB,0,0,Africa,2,5,30,72,30,25,45.21,1,0,0,2023-06-24 13:26:02.816523,2023-06-24 13:26:02.816523,(NULL),2
336,Kenya 5GB,0,0,Africa,2,5,30,esimg_5GB_30D_KE_U,55,50,18.4,0,0,0,2023-06-24 13:26:02.236356,2023-06-24 13:26:02.236356,(NULL),3
320,Liberia 5GB,0,0,Africa,2,5,30,esimg_5GB_30D_LR_U,35,30,40.3,0,0,0,2023-06-24 13:26:02.199992,2023-06-24 13:26:02.199992,(NULL),3
327,Madagascar 5GB,0,0,Africa,2,5,30,esimg_5GB_30D_MG_U,55,50,23,0,0,0,2023-06-24 13:26:02.222862,2023-06-24 13:26:02.222862,(NULL),3
328,Malawi 5GB,0,0,Africa,2,5,30,esimg_5GB_30D_MW_U,55,50,40.3,0,0,0,2023-06-24 13:26:02.224118,2023-06-24 13:26:02.224118,(NULL),3
337,Mali 5GB,0,0,Africa,2,5,30,esimg_5GB_30D_ML_U,40,36,40.3,0,0,0,2023-06-24 13:26:02.246406,2023-06-24 13:26:02.246406,(NULL),3
349,Morocco 5GB,0,0,Africa,2,5,30,esimg_5GB_30D_MA_U,24,22,28.8,0,0,0,2023-06-24 13:26:02.271878,2023-06-24 13:26:02.271878,(NULL),3
596,Namibia 5GB,0,0,Africa,2,5,30,94,65,64.7,46.33,1,0,0,2023-06-24 13:26:02.849148,2023-06-24 13:26:02.849148,(NULL),2
339,Niger 5GB,0,0,Africa,2,5,30,esimg_5GB_30D_NE_U,55,50,40.3,0,0,0,2023-06-24 13:26:02.249172,2023-06-24 13:26:02.249172,(NULL),3
348,Nigeria 5GB,0,0,Africa,2,5,30,esimg_5GB_30D_NG_U,35,30,23,0,0,0,2023-06-24 13:26:02.271525,2023-06-24 13:26:02.271525,(NULL),3
352,Réunion 5GB,0,0,Africa,2,5,30,esimg_5GB_30D_RE_U,35,30,23,0,0,0,2023-06-24 13:26:02.275555,2023-06-24 13:26:02.275555,(NULL),3
593,Rwanda 5GB,0,0,Africa,2,5,30,101,65,64.7,45.21,1,0,0,2023-06-24 13:26:02.839055,2023-06-24 13:26:02.839055,(NULL),2
587,Senegal 5GB,0,0,Africa,2,5,30,106,55,50,36.17,1,0,0,2023-06-24 13:26:02.826083,2023-06-24 13:26:02.826083,(NULL),2
368,Seychelles 5GB,0,0,Africa,2,5,30,esimg_5GB_30D_SC_U,35,30,23,0,0,0,2023-06-24 13:26:02.313630,2023-06-24 13:26:02.313630,(NULL),3
588,Sierra Leone 5GB,0,0,Africa,2,5,30,108,65,64.7,45.21,1,0,0,2023-06-24 13:26:02.827404,2023-06-24 13:26:02.827404,(NULL),2
355,South Africa 5GB,0,0,Africa,2,5,30,cellsa-30days-5gb,15.5,14,16,1,0,0,2023-06-24 13:26:02.285274,2023-06-24 13:26:02.285274,(NULL),1
371,Tanzania 5GB,0,0,Africa,2,5,30,esimg_5GB_30D_TZ_U,30,25,18.4,0,0,0,2023-06-24 13:26:02.324898,2023-06-24 13:26:02.324898,(NULL),3
375,Uganda 5GB,0,0,Africa,2,5,30,esimg_5GB_30D_UG_U,30,25,18.4,0,0,0,2023-06-24 13:26:02.331695,2023-06-24 13:26:02.331695,(NULL),3
384,Zambia 5GB,0,0,Africa,2,5,30,esimg_5GB_30D_ZM_U,35,30,23,0,0,0,2023-06-24 13:26:02.351237,2023-06-24 13:26:02.351237,(NULL),3
396,Algeria 10GB,0,0,Africa,2,10,30,algecom-30days-10gb,49,45,49,1,0,0,2023-06-24 13:26:02.385209,2023-06-24 13:26:02.385209,(NULL),1
591,Botswana 10GB,0,0,Africa,2,10,30,40,120,117.5,73.18,1,0,0,2023-06-24 13:26:02.834545,2023-06-24 13:26:02.834545,(NULL),2
592,Burkina Faso 10GB,0,0,Africa,2,10,30,42,120,117.5,94.93,1,0,0,2023-06-24 13:26:02.838652,2023-06-24 13:26:02.838652,(NULL),2
392,Cameroon 10GB,0,0,Africa,2,10,30,esimg_10GB_30D_CM_U,75,65,51.8,0,0,0,2023-06-24 13:26:02.372358,2023-06-24 13:26:02.372358,(NULL),3
599,Central African Republic 10GB,0,0,Africa,2,10,30,47,120,117.5,77.13,1,0,0,2023-06-24 13:26:02.853663,2023-06-24 13:26:02.853663,(NULL),2
404,Chad 10GB,0,0,Africa,2,10,30,esimg_10GB_30D_TD_U,55,50,40.3,0,0,0,2023-06-24 13:26:02.401042,2023-06-24 13:26:02.401042,(NULL),3
409,Congo 10GB,0,0,Africa,2,10,30,esimg_10GB_30D_CD_U,55,50,40.3,0,0,0,2023-06-24 13:26:02.410740,2023-06-24 13:26:02.410740,(NULL),3
422,Egypt 10GB,0,0,Africa,2,10,30,esimg_10GB_30D_EG_U,55,50,40.3,0,0,0,2023-06-24 13:26:02.437391,2023-06-24 13:26:02.437391,(NULL),3
604,Eswatini 10GB,0,0,Africa,2,10,30,112,120,117.5,79.11,1,0,0,2023-06-24 13:26:02.862977,2023-06-24 13:26:02.862977,(NULL),2
594,Ghana 10GB,0,0,Africa,2,10,30,66,30,29,79.11,1,0,0,2023-06-24 13:26:02.840846,2023-06-24 13:26:02.840846,(NULL),2
600,Guinea Bissau 10GB,0,0,Africa,2,10,30,72,120,117.5,79.11,1,0,0,2023-06-24 13:26:02.861505,2023-06-24 13:26:02.861505,(NULL),2
431,Kenya 10GB,0,0,Africa,2,10,30,esimg_10GB_30D_KE_U,45,40,32.2,0,0,0,2023-06-24 13:26:02.458680,2023-06-24 13:26:02.458680,(NULL),3
441,Madagascar 10GB,0,0,Africa,2,10,30,esimg_10GB_30D_MG_U,55,50,40.3,0,0,0,2023-06-24 13:26:02.477533,2023-06-24 13:26:02.477533,(NULL),3
434,Morocco 10GB,0,0,Africa,2,10,30,esimg_10GB_30D_MA_U,65,60.9,51.8,0,0,0,2023-06-24 13:26:02.461184,2023-06-24 13:26:02.461184,(NULL),3
601,Namibia 10GB,0,0,Africa,2,10,30,94,120,117.5,81.09,1,0,0,2023-06-24 13:26:02.862090,2023-06-24 13:26:02.862090,(NULL),2
595,Niger 10GB,0,0,Africa,2,10,30,96,120,117.5,81.09,1,0,0,2023-06-24 13:26:02.848693,2023-06-24 13:26:02.848693,(NULL),2
440,Nigeria 10GB,0,0,Africa,2,10,30,esimg_10GB_30D_NG_U,55,50,40.3,0,0,0,2023-06-24 13:26:02.475195,2023-06-24 13:26:02.475195,(NULL),3
447,Réunion 10GB,0,0,Africa,2,10,30,esimg_10GB_30D_RE_U,55,50,40.3,0,0,0,2023-06-24 13:26:02.491097,2023-06-24 13:26:02.491097,(NULL),3
597,Rwanda 10GB,0,0,Africa,2,10,30,101,120,117.5,79.11,1,0,0,2023-06-24 13:26:02.850387,2023-06-24 13:26:02.850387,(NULL),2
602,Senegal 10GB,0,0,Africa,2,10,30,106,120,117.5,63.29,1,0,0,2023-06-24 13:26:02.863787,2023-06-24 13:26:02.863787,(NULL),2
455,Seychelles 10GB,0,0,Africa,2,10,30,esimg_10GB_30D_SC_U,55,50,40.3,0,0,0,2023-06-24 13:26:02.508140,2023-06-24 13:26:02.508140,(NULL),3
603,Sierra Leone 10GB,0,0,Africa,2,10,30,108,120,117.5,79.11,1,0,0,2023-06-24 13:26:02.864047,2023-06-24 13:26:02.864047,(NULL),2
459,South Africa 10GB,0,0,Africa,2,10,30,cellsa-30days-10gb,26,24,27,1,0,0,2023-06-24 13:26:02.511504,2023-06-24 13:26:02.511504,(NULL),1
464,Tanzania 10GB,0,0,Africa,2,10,30,esimg_10GB_30D_TZ_U,45,40,32.2,0,0,0,2023-06-24 13:26:02.526556,2023-06-24 13:26:02.526556,(NULL),3
481,Uganda 10GB,0,0,Africa,2,10,30,esimg_10GB_30D_UG_U,45,40,32.2,0,0,0,2023-06-24 13:26:02.564356,2023-06-24 13:26:02.564356,(NULL),3
473,Zambia 10GB,0,0,Africa,2,10,30,esimg_10GB_30D_ZM_U,55,50,40.3,0,0,0,2023-06-24 13:26:02.544408,2023-06-24 13:26:02.544408,(NULL),3
496,Egypt 20GB,0,0,Africa,2,20,30,esimg_20GB_30D_EG_U,99,85,69,0,0,0,2023-06-24 13:26:02.593428,2023-06-24 13:26:02.593428,(NULL),3
549,Bangladesh,0,0,Asia,2,1,7,fatafati-7days-1gb,6,4.5,4.5,1,0,0,2023-06-24 13:26:02.727695,2023-06-24 13:26:02.727695,(NULL),1
555,Cambodia,0,0,Asia,2,1,7,connect-cambodia-7days-1gb,4.5,4.3,4.5,1,0,0,2023-06-24 13:26:02.746882,2023-06-24 13:26:02.746882,(NULL),1
130,China,0,0,Asia,2,1,7,esimg_1GB_7D_CN_U,7,4.25,3.5,0,0,0,2023-06-24 13:26:01.682727,2023-06-24 13:26:01.682727,(NULL),3
17,Hong Kong,0,0,Asia,2,1,7,esimg_1GB_7D_HK_U,5,2.5,2.2,0,0,0,2023-06-24 13:26:01.331646,2023-06-24 13:26:01.331646,(NULL),3
570,India,0,0,Asia,2,1,7,esimg_1GB_7D_IN_U,4.5,4.3,5.8,0,0,0,2023-06-24 13:26:02.787678,2023-06-24 13:26:02.787678,(NULL),3
565,Indonesia,0,0,Asia,2,1,7,esimg_1GB_7D_ID_U,5,3,2.2,0,0,0,2023-06-24 13:26:02.763282,2023-06-24 13:26:02.763282,(NULL),3
15,Kazakhstan,0,0,Asia,2,1,7,esimg_1GB_7D_KZ_U,5,3.5,2.5,0,0,0,2023-06-24 13:26:01.320763,2023-06-24 13:26:01.320763,(NULL),3
575,Korea,0,0,Asia,2,1,7,esimg_1GB_7D_KR_U,5,3.5,2.5,0,0,0,2023-06-24 13:26:02.797793,2023-06-24 13:26:02.797793,(NULL),3
551,Laos,0,0,Asia,2,1,7,pak-ou-mobile-7days-1gb,9.5,9,9.5,1,0,0,2023-06-24 13:26:02.728842,2023-06-24 13:26:02.728842,(NULL),1
39,Macao,0,0,Asia,2,1,7,esimg_1GB_7D_MO_U,5,2.5,2.2,0,0,0,2023-06-24 13:26:01.393203,2023-06-24 13:26:01.393203,(NULL),3
161,Malaysia,0,0,Asia,2,1,7,esimg_1GB_7D_MY_U,5,3.5,2.5,0,0,0,2023-06-24 13:26:01.789395,2023-06-24 13:26:01.789395,(NULL),3
558,Mongolia,0,0,Asia,2,1,7,mongo-mobile-fiber-7days-1gb,9,8.5,9,1,0,0,2023-06-24 13:26:02.748985,2023-06-24 13:26:02.748985,(NULL),1
563,Nepal,0,0,Asia,2,1,7,patancell-7days-1gb,9.5,9,9.5,1,0,0,2023-06-24 13:26:02.761613,2023-06-24 13:26:02.761613,(NULL),1
2,Pakistan,0,0,Asia,2,1,7,esimg_1GB_7D_PK_U,5,3.5,2.5,0,0,0,2023-06-24 13:26:01.231881,2023-06-24 13:26:01.231881,(NULL),3
142,Singapore,0,0,Asia,2,1,7,esimg_1GB_7D_SG_U,5,3.5,2.2,0,0,0,2023-06-24 13:26:01.736586,2023-06-24 13:26:01.736586,(NULL),3
16,Sri Lanka,0,0,Asia,2,1,7,esimg_1GB_7D_LK_U,5,3.5,2.5,0,0,0,2023-06-24 13:26:01.321092,2023-06-24 13:26:01.321092,(NULL),3
71,Thailand,0,0,Asia,2,1,7,esimg_1GB_7D_TH_U,5,3.5,2.2,0,0,0,2023-06-24 13:26:01.508077,2023-06-24 13:26:01.508077,(NULL),3
132,Uzbekistan,0,0,Asia,2,1,7,esimg_1GB_7D_UZ_U,7.5,3.5,2.5,0,0,0,2023-06-24 13:26:01.688903,2023-06-24 13:26:01.688903,(NULL),3
73,Vietnam,0,0,Asia,2,1,7,esimg_1GB_7D_VN_U,5,3,2.5,0,0,0,2023-06-24 13:26:01.511664,2023-06-24 13:26:01.511664,(NULL),3
162,Bangladesh 3GB,0,0,Asia,2,3,30,fatafati-30days-3gb,9,8.3,9,1,0,0,2023-06-24 13:26:01.789704,2023-06-24 13:26:01.789704,(NULL),1
185,Cambodia 3GB,0,0,Asia,2,3,30,connect-cambodia-30days-3gb,9.5,8.3,9,1,0,0,2023-06-24 13:26:01.855009,2023-06-24 13:26:01.855009,(NULL),1
199,Hong Kong 3GB,0,0,Asia,2,3,30,esimg_3GB_30D_HK_U,10,6,5.5,0,0,0,2023-06-24 13:26:01.889203,2023-06-24 13:26:01.889203,(NULL),3
201,Indonesia 3GB,0,0,Asia,2,3,30,esimg_3GB_30D_ID_U,10,7,5.5,0,0,0,2023-06-24 13:26:01.892401,2023-06-24 13:26:01.892401,(NULL),3
195,Kazakhstan 3GB,0,0,Asia,2,3,30,esimg_3GB_30D_KZ_U,12.5,8.5,6.3,0,0,0,2023-06-24 13:26:01.880386,2023-06-24 13:26:01.880386,(NULL),3
