id,plan_name,global_plan,region,plan_type,data,validity,package_name,retail_price,wholesale_price,cost_price,singleUse,test_plan,isRegional,created_at,updated_at,deleted_at,vendor_id,countries,recharge
230,Poland 3GB,0,Europe,2,3,30,esim_5GB_30D_PL_V2,10,6,4.72,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:55,\N,3,,0
1885,Poland 50GB,0,Europe,2,50,30,esim_50GB_30D_PL_V2,61,49,32.65,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,,0
345,Poland 5GB,0,Europe,2,5,30,esim_5GB_30D_PL_V2,15,10,4.72,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:55,\N,3,,0
1886,Poland UNL 10D,0,Europe,2,Unlimited,10,esim_UL_10D_PL_V2,35,27.5,13.34,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,,0
1887,Poland UNL 15D,0,Europe,2,Unlimited,15,esim_UL_15D_PL_V2,45,36,19.78,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,,0
1888,Poland UNL 1D,0,Europe,2,Unlimited,1,esim_UL_1D_PL_V2,6,3.5,1.76,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,,0
1889,Poland UNL 30D,0,Europe,2,Unlimited,30,esim_UL_30D_PL_V2,70,60,39.08,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,,0
1890,Poland UNL 3D,0,Europe,2,Unlimited,3,esim_UL_3D_PL_V2,15,10,4.34,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,,0
1891,Poland UNL 5D,0,Europe,2,Unlimited,5,esim_UL_5D_PL_V2,25,14,6.91,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,,0
1892,Poland UNL 7D,0,Europe,2,Unlimited,7,esim_UL_7D_PL_V2,30,20,9.48,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,,0
453,Portugal 10GB,0,Europe,2,10,30,esim_10GB_30D_PT_V2,25,15,8.33,0,0,0,2023-06-24 13:26:03,2024-04-09 16:49:55,\N,3,,0
31,Portugal 1GB,0,Europe,2,1,7,esim_1GB_7D_PT_V2,5,2.5,1.38,0,0,0,2023-06-24 13:26:01,2024-04-09 16:49:55,\N,3,,0
506,Portugal 20GB,0,Europe,2,20,30,esim_20GB_30D_PT_V2,35,25,14.63,0,0,0,2023-06-24 13:26:03,2024-04-09 16:49:55,\N,3,,0
1893,Portugal 2GB,0,Europe,2,2,15,esim_2GB_15D_PT_V2,9,4.5,2.28,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,,0
232,Portugal 3GB,0,Europe,2,3,30,esim_3GB_30D_PT_V2,10,6,3.02,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:55,\N,3,,0
1894,Portugal 50GB,0,Europe,2,50,30,esim_50GB_30D_PT_V2,61,49,32.65,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,,0
347,Portugal 5GB,0,Europe,2,5,30,esim_5GB_30D_PT_V2,15,10,4.72,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:55,\N,3,,0
1895,Portugal UNL 10D,0,Europe,2,Unlimited,10,esim_UL_10D_PT_V2,35,27.5,13.34,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,,0
1896,Portugal UNL 15D,0,Europe,2,Unlimited,15,esim_UL_15D_PT_V2,45,36,19.78,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,,0
1897,Portugal UNL 1D,0,Europe,2,Unlimited,1,esim_UL_1D_PT_V2,6,3.5,1.76,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,,0
1898,Portugal UNL 30D,0,Europe,2,Unlimited,30,esim_UL_30D_PT_V2,70,60,39.08,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,,0
1899,Portugal UNL 3D,0,Europe,2,Unlimited,3,esim_UL_3D_PT_V2,15,10,4.34,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,,0
1900,Portugal UNL 5D,0,Europe,2,Unlimited,5,esim_UL_5D_PT_V2,25,14,6.91,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,,0
1901,Portugal UNL 7D,0,Europe,2,Unlimited,7,esim_UL_7D_PT_V2,30,20,9.48,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,,0
461,Puerto Rico 10GB,0,LATAM,2,10,30,boricua-mobile-30days-10gb,25,20,15,0,0,0,2023-06-24 13:26:03,2024-04-09 16:49:55,\N,1,,0
85,Puerto Rico 1GB,0,LATAM,2,1,7,boricua-mobile-7days-1gb,4.5,3.1,1.7,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:55,\N,1,,0
734,Puerto Rico 20GB,0,LATAM,2,20,30,boricua-mobile-30days-20gb,45,37,29,0,0,0,2023-09-05 15:42:16,2024-04-09 16:49:55,\N,1,,0
1902,Puerto Rico 2GB,0,LATAM,2,2,15,boricua-mobile-15days-2gb,8,5.65,3.3,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,1,,0
240,Puerto Rico 3GB,0,LATAM,2,3,30,boricua-mobile-30days-3gb,11,7.9,4.8,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:55,\N,1,,0
354,Puerto Rico 5GB,0,LATAM,2,5,30,boricua-mobile-30days-5gb,16,12,8,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:55,\N,1,,0
1903,Puerto Rico UNL 1D,0,LATAM,2,Unlimited,1,esim_UL_1D_PR_V2,41,33,21.92,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,,0
1904,Puerto Rico UNL 3D,0,LATAM,2,Unlimited,3,esim_UL_3D_PR_V2,121,97,64.82,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,,0
1905,Puerto Rico UNL 5D,0,LATAM,2,Unlimited,5,esim_UL_5D_PR_V2,203,162,107.72,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,,0
450,Qatar 10GB,0,Middle East,2,10,30,pearl-mobile-30days-10gb,40,35,30,0,0,0,2023-06-24 13:26:03,2024-04-09 16:49:55,\N,1,,0
97,Qatar 1GB,0,Middle East,2,1,7,pearl-mobile-7days-1gb,5,3.4,1.8,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:55,\N,1,,0
507,Qatar 20GB,0,Middle East,2,20,30,pearl-mobile-30days-20gb,49,40.25,31.5,0,0,0,2023-06-24 13:26:03,2024-04-09 16:49:55,\N,1,,0
1906,Qatar 2GB,0,Middle East,2,2,15,pearl-mobile-15days-2gb,9,6.3,3.6,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,1,,0
247,Qatar 3GB,0,Middle East,2,3,30,pearl-mobile-30days-3gb,12,8.6,5.2,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:55,\N,1,,0
369,Qatar 5GB,0,Middle East,2,5,30,pearl-mobile-30days-5gb,17.5,13,8.5,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:55,\N,1,,0
1907,Qatar UNL 10D,0,Middle East,2,Unlimited,10,esim_UL_10D_QA_V2,175,140,93.42,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,,0
1908,Qatar UNL 1D,0,Middle East,2,Unlimited,1,esim_UL_1D_QA_V2,20,17.5,9.77,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,,0
1909,Qatar UNL 3D,0,Middle East,2,Unlimited,3,esim_UL_3D_QA_V2,54,43,28.36,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,,0
1910,Qatar UNL 5D,0,Middle East,2,Unlimited,5,esim_UL_5D_QA_V2,88,70,46.95,0,0,0,2024-04-09 16:49:55,2024-04-09 16:49:55,\N,3,,0
1911,Qatar UNL 7D,0,Middle East,2,Unlimited,7,esim_UL_7D_QA_V2,123,98,65.54,0,0,0,2024-04-09 16:49:56,2024-04-09 16:49:56,\N,3,,0
667,Reunion 10GB,0,Africa,2,10,30,reunion-mobile-30days-10gb,30,23.25,16.5,0,0,0,2023-09-05 10:31:49,2024-04-09 16:49:55,\N,1,,0
447,Réunion 10GB,0,Africa,2,10,30,esim_10GB_30D_RE_V2,55,50,10.07,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:55,\N,3,,0
664,Reunion 1GB,0,Africa,2,1,7,reunion-mobile-7days-1gb,4.5,2.65,0.8,0,0,0,2023-09-05 10:26:18,2024-04-09 16:49:55,\N,1,,0
668,Reunion 20GB,0,Africa,2,20,30,reunion-mobile-30days-20gb,36,24,12,0,0,0,2023-09-05 10:32:58,2024-04-09 16:49:55,\N,1,,0
1912,Reunion 2GB,0,Africa,2,2,15,reunion-mobile-15days-2gb,7.5,4.55,1.6,0,0,0,2024-04-09 16:49:56,2024-04-09 16:49:56,\N,1,,0
665,Reunion 3GB,0,Africa,2,3,30,esim_3GB_30D_RE_V2,10,7.5,3.59,0,0,0,2023-09-05 10:28:37,2024-04-09 16:49:55,\N,3,,0
243,Réunion 3GB,0,Africa,2,3,30,reunion-mobile-30days-3gb,10,6.1,2.2,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:55,\N,1,,0
666,Reunion 5GB,0,Africa,2,5,30,esim_5GB_30D_RE_V2,15,10,5.67,0,0,0,2023-09-05 10:30:10,2024-04-09 16:49:55,\N,3,,0
352,Réunion 5GB,0,Africa,2,5,30,reunion-mobile-30days-5gb,14,8.75,3.5,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:55,\N,1,,0
1913,Reunion UNL 10D,0,Africa,2,Unlimited,10,esim_UL_10D_RE_V2,30,24,16.2,0,0,0,2024-04-09 16:49:56,2024-04-09 16:49:56,\N,3,,0
1914,Reunion UNL 15D,0,Africa,2,Unlimited,15,esim_UL_15D_RE_V2,45,36,24.07,0,0,0,2024-04-09 16:49:56,2024-04-09 16:49:56,\N,3,,0
1915,Reunion UNL 1D,0,Africa,2,Unlimited,1,esim_UL_1D_RE_V2,4,3,2.05,0,0,0,2024-04-09 16:49:56,2024-04-09 16:49:56,\N,3,,0
1916,Reunion UNL 30D,0,Africa,2,Unlimited,30,esim_UL_30D_RE_V2,89,71,47.66,0,0,0,2024-04-09 16:49:56,2024-04-09 16:49:56,\N,3,,0
1917,Reunion UNL 3D,0,Africa,2,Unlimited,3,esim_UL_3D_RE_V2,10,8,5.19,0,0,0,2024-04-09 16:49:56,2024-04-09 16:49:56,\N,3,,0
1918,Reunion UNL 5D,0,Africa,2,Unlimited,5,esim_UL_5D_RE_V2,16,13,8.34,0,0,0,2024-04-09 16:49:56,2024-04-09 16:49:56,\N,3,,0
1919,Reunion UNL 7D,0,Africa,2,Unlimited,7,esim_UL_7D_RE_V2,30,22,11.49,0,0,0,2024-04-09 16:49:56,2024-04-09 16:49:56,\N,3,,0
448,Romania 10GB,0,Eastern Europe,2,10,30,esim_10GB_30D_RO_V2,25,15,8.33,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:55,\N,3,,0
30,Romania 1GB,0,Europe,2,1,7,esim_1GB_7D_RO_V2,5,2.5,1.38,0,0,0,2023-06-24 13:26:01,2024-04-09 16:49:55,\N,3,,0
735,Romania 20GB,0,Eastern Europe,2,20,30,esim_20GB_30D_RO_V2,35,25,14.63,0,0,0,2023-09-05 15:43:44,2024-04-09 16:49:55,\N,3,,0
1920,Romania 2GB,0,Eastern Europe,2,2,15,esim_2GB_15D_RO_V2,9,4.5,2.28,0,0,0,2024-04-09 16:49:56,2024-04-09 16:49:56,\N,3,,0
237,Romania 3GB,0,Eastern Europe,2,3,30,esim_3GB_30D_RO_V2,10,6,3.02,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:55,\N,3,,0
1921,Romania 50GB,0,Eastern Europe,2,50,30,esim_50GB_30D_RO_V2,61,49,32.65,0,0,0,2024-04-09 16:49:56,2024-04-09 16:49:56,\N,3,,0
362,Romania 5GB,0,Eastern Europe,2,5,30,esim_5GB_30D_RO_V2,15,10,4.72,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:55,\N,3,,0
1922,Romania UNL 10D,0,Eastern Europe,2,Unlimited,10,esim_UL_10D_RO_V2,25,20,13.34,0,0,0,2024-04-09 16:49:56,2024-04-09 16:49:56,\N,3,,0
1923,Romania UNL 15D,0,Eastern Europe,2,Unlimited,15,esim_UL_15D_RO_V2,38,30,19.78,0,0,0,2024-04-09 16:49:56,2024-04-09 16:49:56,\N,3,,0
1924,Romania UNL 1D,0,Eastern Europe,2,Unlimited,1,esim_UL_1D_RO_V2,4.5,3.5,1.76,0,0,0,2024-04-09 16:49:56,2024-04-09 16:49:56,\N,3,,0
1925,Romania UNL 30D,0,Eastern Europe,2,Unlimited,30,esim_UL_30D_RO_V2,74,59,39.08,0,0,0,2024-04-09 16:49:56,2024-04-09 16:49:56,\N,3,,0
1926,Romania UNL 3D,0,Eastern Europe,2,Unlimited,3,esim_UL_3D_RO_V2,17.5,10,4.34,0,0,0,2024-04-09 16:49:56,2024-04-09 16:49:56,\N,3,,0
1927,Romania UNL 5D,0,Eastern Europe,2,Unlimited,5,esim_UL_5D_RO_V2,20,14,6.91,0,0,0,2024-04-09 16:49:56,2024-04-09 16:49:56,\N,3,,0
1928,Romania UNL 7D,0,Eastern Europe,2,Unlimited,7,esim_UL_7D_RO_V2,27.5,20,9.48,0,0,0,2024-04-09 16:49:56,2024-04-09 16:49:56,\N,3,,0
460,Russia 10GB,0,Eastern Europe,2,10,30,esim_10GB_30D_RU_V2,25,20,16.18,0,0,0,2023-06-24 13:26:03,2024-04-09 16:49:55,\N,3,,0
22,Russia 1GB,0,Eastern Europe,2,1,7,esim_1GB_7D_RU_V2,5,3.5,2.28,0,0,0,2023-06-24 13:26:01,2024-04-09 16:49:55,\N,3,,0
736,Russia 20GB,0,Eastern Europe,2,20,30,esim_20GB_30D_RU_V2,45,37.5,28.79,0,0,0,2023-09-05 15:47:17,2024-04-09 16:49:55,\N,3,,0
244,Russia 3GB,0,Eastern Europe,2,3,30,esim_3GB_30D_RU_V2,10,7,5.57,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:55,\N,3,,0
361,Russia 5GB,0,Eastern Europe,2,5,30,esim_5GB_30D_RU_V2,15,12,8.97,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:55,\N,3,,0
1929,Russian Federation 2GB,0,Eastern Europe,2,2,15,esim_2GB_15D_RU_V2,10,7.5,4.08,0,0,0,2024-04-09 16:49:56,2024-04-09 16:49:56,\N,3,,0
1930,Russian Federation 50GB,0,Eastern Europe,2,50,30,esim_50GB_30D_RU_V2,121,97,64.82,0,0,0,2024-04-09 16:49:56,2024-04-09 16:49:56,\N,3,,0
1931,Russian Federation UNL 10D,0,Eastern Europe,2,Unlimited,10,esim_UL_10D_RU_V2,49,39,26.21,0,0,0,2024-04-09 16:49:56,2024-04-09 16:49:56,\N,3,,0
1932,Russian Federation UNL 15D,0,Eastern Europe,2,Unlimited,15,esim_UL_15D_RU_V2,74,59,39.08,0,0,0,2024-04-09 16:49:56,2024-04-09 16:49:56,\N,3,,0
1933,Russian Federation UNL 1D,0,Eastern Europe,2,Unlimited,1,esim_UL_1D_RU_V2,6,5,3.05,0,0,0,2024-04-09 16:49:56,2024-04-09 16:49:56,\N,3,,0
1934,Russian Federation UNL 30D,0,Eastern Europe,2,Unlimited,30,esim_UL_30D_RU_V2,146,117,77.69,0,0,0,2024-04-09 16:49:56,2024-04-09 16:49:56,\N,3,,0
1935,Russian Federation UNL 3D,0,Eastern Europe,2,Unlimited,3,esim_UL_3D_RU_V2,15,12,8.2,0,0,0,2024-04-09 16:49:56,2024-04-09 16:49:56,\N,3,,0
1936,Russian Federation UNL 5D,0,Eastern Europe,2,Unlimited,5,esim_UL_5D_RU_V2,25,20,13.34,0,0,0,2024-04-09 16:49:56,2024-04-09 16:49:56,\N,3,,0
1937,Russian Federation UNL 7D,0,Eastern Europe,2,Unlimited,7,esim_UL_7D_RU_V2,35,28,18.49,0,0,0,2024-04-09 16:49:56,2024-04-09 16:49:56,\N,3,,0
803,Rwanda 10GB,0,Africa,2,10,30,esim_10GB_30D_RW_V2,90,85,74.62,0,0,0,2023-12-08 21:59:30,2024-04-09 16:49:56,2024-01-21 16:16:55,3,,0
597,Rwanda 10GB,0,Africa,2,10,30,101,120,117.5,79.11,0,0,0,2023-06-24 13:26:03,2024-04-09 16:49:56,2023-11-17 18:58:15,2,,0
800,Rwanda 1GB,0,Africa,2,1,7,peace-mobile-7days-1gb,8,6.9,5.8,0,0,0,2023-12-08 21:54:43,2024-04-09 16:49:56,\N,1,,0
569,Rwanda 1GB,0,Africa,2,1,7,101,10,9,7.6,0,0,0,2023-06-24 13:26:03,2024-04-09 16:49:55,2023-11-17 18:58:13,2,,0
1938,Rwanda 2GB,0,Africa,2,2,15,esim_2GB_15D_RW_V2,33,26,17.49,0,0,0,2024-04-09 16:49:56,2024-04-09 16:49:56,\N,3,,0
801,Rwanda 3GB,0,Africa,2,3,30,peace-mobile-30days-3gb,21.5,19.25,17,0,0,0,2023-12-08 21:56:29,2024-04-09 16:49:56,\N,1,,0
583,Rwanda 3GB,0,Africa,2,3,30,101,25,24,21.54,0,0,0,2023-06-24 13:26:03,2024-04-09 16:49:56,2023-11-17 18:58:20,2,,0
802,Rwanda 5GB,0,Africa,2,5,30,peace-mobile-30days-5gb,33,30.5,28,0,0,0,2023-12-08 21:57:29,2024-04-09 16:49:56,\N,1,,0
593,Rwanda 5GB,0,Africa,2,5,30,101,65,64.7,45.21,0,0,0,2023-06-24 13:26:03,2024-04-09 16:49:56,2023-11-17 18:58:25,2,,0
1939,Rwanda UNL 10D,0,Africa,2,Unlimited,10,esim_UL_10D_RW_V2,229,183,122.02,0,0,0,2024-04-09 16:49:56,2024-04-09 16:49:56,\N,3,,0
1940,Rwanda UNL 1D,0,Africa,2,Unlimited,1,esim_UL_1D_RW_V2,24,19,12.63,0,0,0,2024-04-09 16:49:56,2024-04-09 16:49:56,\N,3,,0
1941,Rwanda UNL 3D,0,Africa,2,Unlimited,3,esim_UL_3D_RW_V2,69,55,36.94,0,0,0,2024-04-09 16:49:56,2024-04-09 16:49:56,\N,3,,0
1942,Rwanda UNL 5D,0,Africa,2,Unlimited,5,esim_UL_5D_RW_V2,115,92,61.25,0,0,0,2024-04-09 16:49:56,2024-04-09 16:49:56,\N,3,,0
1943,Rwanda UNL 7D,0,Africa,2,Unlimited,7,esim_UL_7D_RW_V2,160,128,85.56,0,0,0,2024-04-09 16:49:56,2024-04-09 16:49:56,\N,3,,0
743,Saint Barthelemy 10GB,0,Caribbean,2,10,30,esim_10GB_30D_BL_V2,35,30,23.15,0,0,0,2023-09-05 15:59:38,2024-04-09 16:49:56,\N,3,,0
740,Saint Barthelemy 1GB,0,Caribbean,2,1,7,esim_1GB_7D_BL_V2,12,9,3.08,0,0,0,2023-09-05 15:53:41,2024-04-09 16:49:56,\N,3,,0
744,Saint Barthelemy 20GB,0,Caribbean,2,20,30,esim_20GB_30D_BL_V2,65,55,41.37,0,0,0,2023-09-05 16:00:21,2024-04-09 16:49:56,\N,3,,0
1944,Saint Barthelemy 2GB,0,Caribbean,2,2,15,esim_2GB_15D_BL_V2,11,9,5.68,0,0,0,2024-04-09 16:49:56,2024-04-09 16:49:56,\N,3,,0
741,Saint Barthelemy 3GB,0,Caribbean,2,3,30,esim_3GB_30D_BL_V2,20,15,7.84,0,0,0,2023-09-05 15:55:09,2024-04-09 16:49:56,\N,3,,0
1945,Saint Barthelemy 50GB,0,Caribbean,2,50,30,esim_50GB_30D_BL_V2,175,140,93.42,0,0,0,2024-04-09 16:49:56,2024-04-09 16:49:56,\N,3,,0
742,Saint Barthelemy 5GB,0,Caribbean,2,5,30,esim_5GB_30D_BL_V2,25,20,12.74,0,0,0,2023-09-05 15:57:55,2024-04-09 16:49:56,\N,3,,0
1946,Saint Barthelemy UNL 10D,0,Caribbean,2,Unlimited,10,esim_UL_10D_BL_V2,70,56,37.65,0,0,0,2024-04-09 16:49:56,2024-04-09 16:49:56,\N,3,,0
1947,Saint Barthelemy UNL 15D,0,Caribbean,2,Unlimited,15,esim_UL_15D_BL_V2,105,84,56.24,0,0,0,2024-04-09 16:49:56,2024-04-09 16:49:56,\N,3,,0
1948,Saint Barthelemy UNL 1D,0,Caribbean,2,Unlimited,1,esim_UL_1D_BL_V2,8,6,4.19,0,0,0,2024-04-09 16:49:56,2024-04-09 16:49:56,\N,3,,0
1949,Saint Barthelemy UNL 30D,0,Caribbean,2,Unlimited,30,esim_UL_30D_BL_V2,210,168,112.01,0,0,0,2024-04-09 16:49:56,2024-04-09 16:49:56,\N,3,,0
1950,Saint Barthelemy UNL 3D,0,Caribbean,2,Unlimited,3,esim_UL_3D_BL_V2,21,17,11.63,0,0,0,2024-04-09 16:49:56,2024-04-09 16:49:56,\N,3,,0
1951,Saint Barthelemy UNL 5D,0,Caribbean,2,Unlimited,5,esim_UL_5D_BL_V2,36,29,19.06,0,0,0,2024-04-09 16:49:56,2024-04-09 16:49:56,\N,3,,0
1952,Saint Barthelemy UNL 7D,0,Caribbean,2,Unlimited,7,esim_UL_7D_BL_V2,50,40,26.5,0,0,0,2024-04-09 16:49:56,2024-04-09 16:49:56,\N,3,,0
702,Saint Kitts & Nevis 1GB,0,Caribbean,2,1,7,kittcom-7days-1gb,9.5,9,8.1,0,0,0,2023-09-05 14:07:05,2024-04-09 16:49:56,\N,1,,0
21,Saint Kitts And Nevis 1GB,0,Caribbean,2,1,7,kittcom-7days-1gb,9.5,9,8.1,0,0,0,2023-06-24 13:26:01,2024-04-09 16:49:56,\N,1,,0
1953,Saint Kitts And Nevis 2GB,0,Caribbean,2,2,15,esim_2GB_15D_KN_V2,76,61,40.51,0,0,0,2024-04-09 16:49:56,2024-04-09 16:49:56,\N,3,,0
1954,Saint Kitts And Nevis UNL 1D,0,Caribbean,2,Unlimited,1,esim_UL_1D_KN_V2,55,44,29.07,0,0,0,2024-04-09 16:49:56,2024-04-09 16:49:56,\N,3,,0
1955,Saint Kitts And Nevis UNL 3D,0,Caribbean,2,Unlimited,3,esim_UL_3D_KN_V2,161,129,86.27,0,0,0,2024-04-09 16:49:56,2024-04-09 16:49:56,\N,3,,0
704,Saint Lucia 1GB,0,Caribbean,2,1,7,lucnet-7days-1gb,9.5,9,8.1,0,0,0,2023-09-05 14:13:19,2024-04-09 16:49:56,\N,1,,0
703,Saint Lucia 1GB,0,Caribbean,2,1,7,lucnet-7days-1gb,9.5,9,8.1,0,0,0,2023-09-05 14:09:53,2024-04-09 16:49:56,2023-09-05 14:11:21,1,,0
9,Saint Lucia 1GB,0,Caribbean,2,1,7,lucnet-7days-1gb,9.5,9,8.1,0,0,0,2023-06-24 13:26:01,2024-04-09 16:49:56,2023-09-05 14:12:16,1,,0
1956,Saint Lucia UNL 1D,0,Caribbean,2,Unlimited,1,esim_UL_1D_LC_V2,55,44,29.07,0,0,0,2024-04-09 16:49:56,2024-04-09 16:49:56,\N,3,,0
1957,Saint Lucia UNL 3D,0,Caribbean,2,Unlimited,3,esim_UL_3D_LC_V2,161,129,86.27,0,0,0,2024-04-09 16:49:56,2024-04-09 16:49:56,\N,3,,0
748,Saint Martin 10GB,0,Caribbean,2,10,30,esim_10GB_30D_MF_V2,40,30,23.15,0,0,0,2023-09-05 16:13:34,2024-04-09 16:49:56,\N,3,,0
745,Saint Martin 1GB,0,Caribbean,2,1,7,esim_1GB_7D_MF_V2,12,9,3.08,0,0,0,2023-09-05 16:06:27,2024-04-09 16:49:56,\N,3,,0
749,Saint Martin 20GB,0,Caribbean,2,20,30,esim_20GB_30D_MF_V2,60,50,41.37,0,0,0,2023-09-05 16:15:35,2024-04-09 16:49:56,\N,3,,0
1958,Saint Martin 2GB,0,Caribbean,2,2,15,esim_2GB_15D_MF_V2,11,9,5.68,0,0,0,2024-04-09 16:49:56,2024-04-09 16:49:56,\N,3,,0
746,Saint Martin 3GB,0,Caribbean,2,3,30,esim_3GB_30D_MF_V2,22,15,7.84,0,0,0,2023-09-05 16:10:00,2024-04-09 16:49:56,\N,3,,0
1959,Saint Martin 50GB,0,Caribbean,2,50,30,esim_50GB_30D_MF_V2,175,140,93.42,0,0,0,2024-04-09 16:49:56,2024-04-09 16:49:56,\N,3,,0
747,Saint Martin 5GB,0,Caribbean,2,5,30,esim_5GB_30D_MF_V2,25,20,12.74,0,0,0,2023-09-05 16:12:04,2024-04-09 16:49:56,\N,3,,0
1960,Saint Martin UNL 10D,0,Caribbean,2,Unlimited,10,esim_UL_10D_MF_V2,70,56,37.65,0,0,0,2024-04-09 16:49:56,2024-04-09 16:49:56,\N,3,,0
1961,Saint Martin UNL 15D,0,Caribbean,2,Unlimited,15,esim_UL_15D_MF_V2,105,84,56.24,0,0,0,2024-04-09 16:49:57,2024-04-09 16:49:57,\N,3,,0
1962,Saint Martin UNL 1D,0,Caribbean,2,Unlimited,1,esim_UL_1D_MF_V2,8,6,4.19,0,0,0,2024-04-09 16:49:57,2024-04-09 16:49:57,\N,3,,0
1963,Saint Martin UNL 30D,0,Caribbean,2,Unlimited,30,esim_UL_30D_MF_V2,210,168,112.01,0,0,0,2024-04-09 16:49:57,2024-04-09 16:49:57,\N,3,,0
1964,Saint Martin UNL 3D,0,Caribbean,2,Unlimited,3,esim_UL_3D_MF_V2,21,17,11.63,0,0,0,2024-04-09 16:49:57,2024-04-09 16:49:57,\N,3,,0
1965,Saint Martin UNL 5D,0,Caribbean,2,Unlimited,5,esim_UL_5D_MF_V2,36,29,19.06,0,0,0,2024-04-09 16:49:57,2024-04-09 16:49:57,\N,3,,0
1966,Saint Martin UNL 7D,0,Caribbean,2,Unlimited,7,esim_UL_7D_MF_V2,50,40,26.5,0,0,0,2024-04-09 16:49:57,2024-04-09 16:49:57,\N,3,,0
705,Saint Vincent & The Grenadines 1GB,0,Caribbean,2,1,7,tobago-7days-1gb,9.5,8.75,8.1,0,0,0,2023-09-05 14:15:11,2024-04-09 16:49:56,\N,1,,0
1967,Saint Vincent And The Grenadines UNL 1D,0,Caribbean,2,Unlimited,1,esim_UL_1D_VC_V2,55,44,29.07,0,0,0,2024-04-09 16:49:57,2024-04-09 16:49:57,\N,3,,0
1968,Saint Vincent And The Grenadines UNL 3D,0,Caribbean,2,Unlimited,3,esim_UL_3D_VC_V2,161,129,86.27,0,0,0,2024-04-09 16:49:57,2024-04-09 16:49:57,\N,3,,0
475,Saudi Arabia 10GB,0,Middle East,2,10,30,red-sand-30days-10gb,27,23.25,19.5,0,0,0,2023-06-24 13:26:03,2024-04-09 16:49:56,\N,1,,0
108,Saudi Arabia 1GB,0,Middle East,2,1,7,red-sand-7days-1gb,5,3.6,2.2,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:56,\N,1,,0
518,Saudi Arabia 20GB,0,Middle East,2,20,30,red-sand-30days-20gb,44,40.75,37.5,0,0,0,2023-06-24 13:26:03,2024-04-09 16:49:56,\N,1,,0
1969,Saudi Arabia 2GB,0,Middle East,2,2,15,red-sand-15days-2gb,8.5,6.35,4.2,0,0,0,2024-04-09 16:49:57,2024-04-09 16:49:57,\N,1,,0
252,Saudi Arabia 3GB,0,Middle East,2,3,30,red-sand-30days-3gb,11,8.6,6.2,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:56,\N,1,,0
353,Saudi Arabia 5GB,0,Middle East,2,5,30,red-sand-30days-5gb,16,13,10,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:56,\N,1,,0
