id,plan_name,global_plan,region,plan_type,data,validity,package_name,retail_price,wholesale_price,cost_price,singleUse,test_plan,isRegional,created_at,updated_at,deleted_at,vendor_id,countries
798,Asia 20 1GB,0,Asia,2,1,7,JC183,6,4,2.9,0,0,1,2023-11-18 23:18:27,2024-01-18 23:00:05,\N,4,"AU,KH,CN,HK,IN,ID,IL,JP,KR,KW,MO,MY,NZ,PK,PH,SA,SG,LK,TH,VN"
817,Asia 20 20GB,0,Middle East,2,20,90,JC181,50,45,40,0,0,1,2024-01-18 21:53:17,2024-01-18 21:53:17,\N,4,"AU,KH,CN,HK,IN,ID,IL,JP,KR,KW,MO,MY,NZ,PK,PH,SA,SG,LK,TH,VN"
814,Asia 20 3GB,0,Asia,2,3,15,JC179,12,9,7.9,0,0,1,2024-01-18 21:22:51,2024-02-12 11:30:42,\N,4,"AU,KH,CN,HK,IN,ID,IL,JP,KR,KW,MO,MY,NZ,PK,PH,SA,SG,LK,TH,VN"
818,Asia 20 50GB,0,Middle East,2,50,180,JC182,120,100,90,0,0,1,2024-01-18 21:55:49,2024-01-18 21:55:49,\N,4,"AU,KH,CN,HK,IN,ID,IL,JP,KR,KW,MO,MY,NZ,PK,PH,SA,SG,LK,TH,VN"
815,Asia 20 5GB,0,Asia,2,5,30,JC178,20,18,15,0,0,1,2024-01-18 21:31:17,2024-01-18 21:31:17,\N,4,"AU,KH,CN,HK,IN,ID,IL,JP,KR,KW,MO,MY,NZ,PK,PH,SA,SG,LK,TH,VN"
540,Asia 20GB,0,Asia,2,20,30,esim_20GB_30D_RAS_V2,60,45,33.36,0,0,1,2023-06-24 13:26:03,2023-07-21 12:52:52,\N,3,"AU,HK,ID,KP,MO,MY,PK,SG,LK,TW,TH,UZ,VN"
0,Asia 2GB,0,Asia,2,2,15,esim_2GB_15D_RAS_V2,10,7.5,4.66,0,0,1,,,,3,"AU,HK,ID,KP,MO,MY,PK,SG,LK,TW,TH,UZ,VN"
532,Asia 3GB,0,Asia,2,3,30,esim_3GB_30D_RAS_V2,15,10,6.39,0,0,1,2023-06-24 13:26:03,2023-07-21 12:52:52,\N,3,"AU,HK,ID,KP,MO,MY,PK,SG,LK,TW,TH,UZ,VN"
778,Asia 3GB,0,Asia,2,3,30,asialink-30days-3gb,13,8.85,4.7,0,0,1,2023-09-06 15:27:31,2024-02-08 23:35:50,\N,1,"BD,KH,CN,HK,IN,ID,JP,KR,LA,MO,MY,PK,PH,SG,LK,TW,TH,VN"
0,Asia 50GB,0,Asia,2,50,30,esim_50GB_30D_RAS_V2,120,100,75.22,0,0,1,,,,3,"AU,HK,ID,KP,MO,MY,PK,SG,LK,TW,TH,UZ,VN"
529,Asia 5GB,0,Asia,2,5,30,esim_5GB_30D_RAS_V2,20,15,10.34,0,0,1,2023-06-24 13:26:03,2023-07-21 12:52:52,\N,3,"AU,HK,ID,KP,MO,MY,PK,SG,LK,TW,TH,UZ,VN"
779,Asia 5GB,0,Asia,2,5,30,asialink-30days-5gb,20,13.75,7.5,0,0,1,2023-09-06 15:29:20,2024-02-08 23:36:43,\N,1,"BD,KH,CN,HK,IN,ID,JP,KR,LA,MO,MY,PK,PH,SG,LK,TW,TH,VN"
811,Asia 7 10GB,0,Asia,2,10,30,JC168,25,21,18.9,0,0,1,2024-01-13 23:23:08,2024-02-09 17:33:23,\N,4,"KH,ID,MY,PH,SG,TH,VN"
808,Asia 7 1GB,0,Asia,2,1,7,JC165,4.25,3,1.99,0,0,1,2024-01-13 23:16:25,2024-02-09 17:33:23,\N,4,"KH,ID,MY,PH,SG,TH,VN"
812,Asia 7 20GB,0,Asia,2,20,30,JC169,45,40,37,0,0,1,2024-01-13 23:24:30,2024-02-09 17:33:23,\N,4,"KH,ID,MY,PH,SG,TH,VN"
809,Asia 7 3GB,0,Asia,2,3,15,JC166,9,7.5,5.89,0,0,1,2024-01-13 23:18:42,2024-02-09 17:33:23,\N,4,"KH,ID,MY,PH,SG,TH,VN"
819,Asia 7 50GB,0,Asia,2,50,180,P4GNDNA36,120,100,89,0,0,1,2024-01-18 22:05:57,2024-01-18 22:05:57,\N,4,"KH,ID,MY,PH,SG,TH,VN"
810,Asia 7 5GB,0,Asia,2,5,30,JC167,15,12,9.6,0,0,1,2024-01-13 23:21:11,2024-02-09 17:33:23,\N,4,"KH,ID,MY,PH,SG,TH,VN"
0,Asia UNL 10D,0,Asia,2,Unlimited,10,esim_UL_10D_RAS_V2,50,42,30.37,0,0,1,,,,3,"AU,HK,ID,KP,MO,MY,PK,SG,LK,TW,TH,UZ,VN"
0,Asia UNL 15D,0,Asia,2,Unlimited,15,esim_UL_15D_RAS_V2,80,65,45.32,0,0,1,,,,3,"AU,HK,ID,KP,MO,MY,PK,SG,LK,TW,TH,UZ,VN"
0,Asia UNL 1D,0,Asia,2,Unlimited,1,esim_UL_1D_RAS_V2,6,5,3.46,0,0,1,,,,3,"AU,HK,ID,KP,MO,MY,PK,SG,LK,TW,TH,UZ,VN"
0,Asia UNL 30D,0,Asia,2,Unlimited,30,esim_UL_30D_RAS_V2,150,120,90.17,0,0,1,,,,3,"AU,HK,ID,KP,MO,MY,PK,SG,LK,TW,TH,UZ,VN"
0,Asia UNL 3D,0,Asia,2,Unlimited,3,esim_UL_3D_RAS_V2,18,14,9.44,0,0,1,,,,3,"AU,HK,ID,KP,MO,MY,PK,SG,LK,TW,TH,UZ,VN"
0,Asia UNL 5D,0,Asia,2,Unlimited,5,esim_UL_5D_RAS_V2,27,23,15.42,0,0,1,,,,3,"AU,HK,ID,KP,MO,MY,PK,SG,LK,TW,TH,UZ,VN"
0,Asia UNL 7D,0,Asia,2,Unlimited,7,esim_UL_7D_RAS_V2,35,32,21.4,0,0,1,,,,3,"AU,HK,ID,KP,MO,MY,PK,SG,LK,TW,TH,UZ,VN"
395,Australia 10GB,0,Oceania,2,10,30,esim_10GB_30D_AU_V2,25,16,10.07,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:33,\N,3,AU
567,Australia 1GB,0,Oceania,2,1,7,esim_1GB_7D_AU_V2,4.5,3.75,1.58,0,0,0,2023-06-24 13:26:03,2023-11-30 21:37:33,\N,3,AU
508,Australia 20GB,0,Oceania,2,20,30,esim_20GB_30D_AU_V2,35,25,17.78,0,0,0,2023-06-24 13:26:03,2023-11-30 21:37:33,\N,3,AU
0,Australia 2GB,0,Oceania,2,2,15,esim_2GB_15D_AU_V2,8,6,2.68,0,0,0,,,,3,AU
150,Australia 3GB,0,Oceania,2,3,30,esim_3GB_30D_AU_V2,10,6.5,3.59,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:32,\N,3,AU
0,Australia 50GB,0,Oceania,2,50,30,esim_50GB_30D_AU_V2,70,60,39.8,0,0,0,,,,3,AU
276,Australia 5GB,0,Oceania,2,5,30,esim_5GB_30D_AU_V2,15,11,5.67,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:32,\N,3,AU
0,Australia UNL 10D,0,Oceania,2,Unlimited,10,esim_UL_10D_AU_V2,30,24,16.2,0,0,0,,,,3,AU
0,Australia UNL 15D,0,Oceania,2,Unlimited,15,esim_UL_15D_AU_V2,45,36,24.07,0,0,0,,,,3,AU
0,Australia UNL 1D,0,Oceania,2,Unlimited,1,esim_UL_1D_AU_V2,7.5,5,2.05,0,0,0,,,,3,AU
0,Australia UNL 30D,0,Oceania,2,Unlimited,30,esim_UL_30D_AU_V2,89,71,47.66,0,0,0,,,,3,AU
0,Australia UNL 3D,0,Oceania,2,Unlimited,3,esim_UL_3D_AU_V2,15,10,5.19,0,0,0,,,,3,AU
0,Australia UNL 5D,0,Oceania,2,Unlimited,5,esim_UL_5D_AU_V2,25,17.5,8.34,0,0,0,,,,3,AU
0,Australia UNL 7D,0,Oceania,2,Unlimited,7,esim_UL_7D_AU_V2,30,20,11.49,0,0,0,,,,3,AU
394,Austria 10GB,0,Europe,2,10,30,esim_10GB_30D_AT_V2,25,14,6.58,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:33,\N,3,AT
101,Austria 1GB,0,Europe,2,1,7,esim_1GB_7D_AT_V2,5,2.5,1.18,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:32,\N,3,AT
487,Austria 20GB,0,Europe,2,20,30,esim_20GB_30D_AT_V2,35,19,11.49,0,0,0,2023-06-24 13:26:03,2023-11-30 21:37:33,\N,3,AT
0,Austria 2GB,0,Europe,2,2,15,esim_2GB_15D_AT_V2,9,4.5,1.88,0,0,0,,,,3,AT
151,Austria 3GB,0,Europe,2,3,30,esim_3GB_30D_AT_V2,10,5,2.46,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:32,\N,3,AT
0,Austria 50GB,0,Europe,2,50,30,esim_50GB_30D_AT_V2,70,50,25.5,0,0,0,,,,3,AT
278,Austria 5GB,0,Europe,2,5,30,esim_5GB_30D_AT_V2,15,9,3.78,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:32,\N,3,AT
0,Austria UNL 10D,0,Europe,2,Unlimited,10,esim_UL_10D_AT_V2,35,27.5,10.48,0,0,0,,,,3,AT
0,Austria UNL 15D,0,Europe,2,Unlimited,15,esim_UL_15D_AT_V2,29,23,15.49,0,0,0,,,,3,AT
0,Austria UNL 1D,0,Europe,2,Unlimited,1,esim_UL_1D_AT_V2,6,3.5,1.48,0,0,0,,,,3,AT
0,Austria UNL 30D,0,Europe,2,Unlimited,30,esim_UL_30D_AT_V2,70,60,30.5,0,0,0,,,,3,AT
0,Austria UNL 3D,0,Europe,2,Unlimited,3,esim_UL_3D_AT_V2,15,5,3.48,0,0,0,,,,3,AT
0,Austria UNL 5D,0,Europe,2,Unlimited,5,esim_UL_5D_AT_V2,25,14,5.48,0,0,0,,,,3,AT
0,Austria UNL 7D,0,Europe,2,Unlimited,7,esim_UL_7D_AT_V2,30,20,7.48,0,0,0,,,,3,AT
90,Azerbaijan,0,Middle East,2,1,7,yaxsi-mobile-7days-1gb,7,5.4,3.8,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:32,\N,1,AZ
381,Azerbaijan 10GB,0,Middle East,2,10,30,yaxsi-mobile-30days-10gb,48,42,36,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:33,\N,1,AZ
478,Azerbaijan 20GB,0,Middle East,2,20,30,esim_20GB_30D_AZ_V2,160,150,134.18,0,0,0,2023-06-24 13:26:03,2023-11-30 21:37:33,\N,3,AZ
0,Azerbaijan 2GB,0,Middle East,2,2,15,yaxsi-mobile-15days-2gb,12.5,10,7.5,0,0,0,,,,1,AZ
152,Azerbaijan 3GB,0,Middle East,2,3,30,yaxsi-mobile-30days-3gb,17.5,14.3,11.1,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:32,\N,1,AZ
279,Azerbaijan 5GB,0,Middle East,2,5,30,yaxsi-mobile-30days-5gb,26.5,22.25,18,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:32,\N,1,AZ
0,Azerbaijan UNL 10D,0,Middle East,2,Unlimited,10,esim_UL_10D_AZ_V2,229,183,122.02,0,0,0,,,,3,AZ
0,Azerbaijan UNL 1D,0,Middle East,2,Unlimited,1,esim_UL_1D_AZ_V2,25,18,12.63,0,0,0,,,,3,AZ
0,Azerbaijan UNL 3D,0,Middle East,2,Unlimited,3,esim_UL_3D_AZ_V2,69,55,36.94,0,0,0,,,,3,AZ
0,Azerbaijan UNL 5D,0,Middle East,2,Unlimited,5,esim_UL_5D_AZ_V2,115,92,61.25,0,0,0,,,,3,AZ
0,Azerbaijan UNL 7D,0,Middle East,2,Unlimited,7,esim_UL_7D_AZ_V2,160,128,85.56,0,0,0,,,,3,AZ
572,Bahamas,0,Caribbean,2,1,7,jitney-mobile-7days-1gb,9.5,9,8.1,0,0,0,2023-06-24 13:26:03,2023-07-21 12:52:51,\N,1,BS
0,Bahamas 2GB,0,Caribbean,2,2,15,esim_2GB_15D_BS_V2,76,61,40.51,0,0,0,,,,3,BS
0,Bahamas UNL 1D,0,Caribbean,2,Unlimited,1,esim_UL_1D_BS_V2,55,44,29.07,0,0,0,,,,3,BS
0,Bahamas UNL 3D,0,Caribbean,2,Unlimited,3,esim_UL_3D_BS_V2,161,129,86.27,0,0,0,,,,3,BS
91,Bahrain 1GB,0,Middle East,2,1,7,saar-mobile-7days-1gb,6,5.5,4.3,0,0,0,2023-06-24 13:26:02,2023-07-21 12:52:48,\N,1,BH
0,Bahrain 2GB,0,Middle East,2,2,15,saar-mobile-15days-2gb,9,8.5,7.7,0,0,0,,,,1,BH
172,Bahrain 3GB,0,Middle East,2,3,30,saar-mobile-30days-3gb,12.5,11.5,10.6,0,0,0,2023-06-24 13:26:02,2023-07-21 12:52:49,\N,1,BH
270,Bahrain 5GB,0,Middle East,2,5,30,saar-mobile-30days-5gb,18,16.5,15.5,0,0,0,2023-06-24 13:26:02,2023-07-21 12:52:49,\N,1,BH
0,Bahrain UNL 10D,0,Middle East,2,Unlimited,10,esim_UL_10D_BH_V2,175,140,93.42,0,0,0,,,,3,BH
0,Bahrain UNL 1D,0,Middle East,2,Unlimited,1,esim_UL_1D_BH_V2,20,17.5,9.77,0,0,0,,,,3,BH
0,Bahrain UNL 3D,0,Middle East,2,Unlimited,3,esim_UL_3D_BH_V2,54,43,28.36,0,0,0,,,,3,BH
0,Bahrain UNL 5D,0,Middle East,2,Unlimited,5,esim_UL_5D_BH_V2,88,70,46.95,0,0,0,,,,3,BH
0,Bahrain UNL 7D,0,Middle East,2,Unlimited,7,esim_UL_7D_BH_V2,123,98,65.54,0,0,0,,,,3,BH
0,Bangladesh 10GB,0,Asia,2,10,30,fatafati-30days-10gb,21,18,14.5,0,0,0,,,,1,BD
380,Bangladesh 10GB,0,Asia,2,10,30,fatafati-30days-10gb,22,20,14.5,0,0,0,2023-06-24 13:26:02,2023-07-21 12:52:40,\N,1,BD
549,Bangladesh 1GB,0,Asia,2,1,7,fatafati-7days-1gb,6,3.5,1.7,0,0,0,2023-06-24 13:26:03,2023-07-21 12:52:39,\N,1,BD
0,Bangladesh 2GB,0,Asia,2,2,15,fatafati-7days-2gb,7,5,3.2,0,0,0,,,,1,BD
162,Bangladesh 3GB,0,Asia,2,3,30,fatafati-30days-3gb,9.5,8,4.7,0,0,0,2023-06-24 13:26:02,2023-07-21 12:52:39,\N,1,BD
277,Bangladesh 5GB,0,Asia,2,5,30,fatafati-30days-5gb,13,12,7.5,0,0,0,2023-06-24 13:26:02,2023-07-21 12:52:40,\N,1,BD
0,Bangladesh UNL 10D,0,Asia,2,Unlimited,10,esim_UL_10D_BD_V2,60,48,37.65,0,0,0,,,,3,BD
0,Bangladesh UNL 15D,0,Asia,2,Unlimited,15,esim_UL_15D_BD_V2,90,75,56.24,0,0,0,,,,3,BD
0,Bangladesh UNL 1D,0,Asia,2,Unlimited,1,esim_UL_1D_BD_V2,8,6,4.19,0,0,0,,,,3,BD
0,Bangladesh UNL 30D,0,Asia,2,Unlimited,30,esim_UL_30D_BD_V2,210,168,112.01,0,0,0,,,,3,BD
0,Bangladesh UNL 3D,0,Asia,2,Unlimited,3,esim_UL_3D_BD_V2,21,17,11.63,0,0,0,,,,3,BD
0,Bangladesh UNL 5D,0,Asia,2,Unlimited,5,esim_UL_5D_BD_V2,35,29,19.06,0,0,0,,,,3,BD
0,Bangladesh UNL 7D,0,Asia,2,Unlimited,7,esim_UL_7D_BD_V2,45,36,26.5,0,0,0,,,,3,BD
66,Barbados 1GB,0,Caribbean,2,1,7,barbnet-7days-1gb,9.5,9,8.1,0,0,0,2023-06-24 13:26:01,2023-07-21 12:52:51,\N,1,BB
0,Barbados 2GB,0,Caribbean,2,2,15,esim_2GB_15D_BB_V2,76,61,40.51,0,0,0,,,,3,BB
0,Barbados UNL 1D,0,Caribbean,2,Unlimited,1,esim_UL_1D_BB_V2,55,44,29.07,0,0,0,,,,3,BB
0,Barbados UNL 3D,0,Caribbean,2,Unlimited,3,esim_UL_3D_BB_V2,161,129,86.27,0,0,0,,,,3,BB
102,Belarus 1GB,0,Europe,2,1,7,norach-telecom-7days-1gb,9.5,9,6.8,0,0,0,2023-06-24 13:26:02,2023-07-21 12:52:41,\N,1,BY
0,Belarus 2GB,0,Eastern Europe,2,2,15,norach-telecom-15days-2gb,15,14.5,13.2,0,0,0,,,,1,BY
0,Belarus UNL 1D,0,Eastern Europe,2,Unlimited,1,esim_UL_1D_BY_V2,63,50,33.22,0,0,0,,,,3,BY
0,Belarus UNL 3D,0,Eastern Europe,2,Unlimited,3,esim_UL_3D_BY_V2,185,148,98.72,0,0,0,,,,3,BY
406,Belgium 10GB,0,Europe,2,10,30,esim_10GB_30D_BE_V2,25,15,8.33,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:33,\N,3,BE
120,Belgium 1GB,0,Europe,2,1,7,esim_1GB_7D_BE_V2,5,2.5,1.38,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:32,\N,3,BE
479,Belgium 20GB,0,Europe,2,20,30,esim_20GB_30D_BE_V2,35,25,14.63,0,0,0,2023-06-24 13:26:03,2023-11-30 21:37:33,\N,3,BE
0,Belgium 2GB,0,Europe,2,2,15,esim_2GB_15D_BE_V2,9,4.5,2.28,0,0,0,,,,3,BE
155,Belgium 3GB,0,Europe,2,3,30,esim_3GB_30D_BE_V2,10,6,3.02,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:32,\N,3,BE
0,Belgium 50GB,0,Europe,2,50,30,esim_50GB_30D_BE_V2,61,49,32.65,0,0,0,,,,3,BE
272,Belgium 5GB,0,Europe,2,5,30,esim_5GB_30D_BE_V2,15,10,4.72,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:32,\N,3,BE
0,Belgium UNL 10D,0,Europe,2,Unlimited,10,esim_UL_10D_BE_V2,35,27.5,13.34,0,0,0,,,,3,BE
0,Belgium UNL 15D,0,Europe,2,Unlimited,15,esim_UL_15D_BE_V2,45,36,19.78,0,0,0,,,,3,BE
0,Belgium UNL 1D,0,Europe,2,Unlimited,1,esim_UL_1D_BE_V2,6,3.5,1.76,0,0,0,,,,3,BE
0,Belgium UNL 30D,0,Europe,2,Unlimited,30,esim_UL_30D_BE_V2,70,60,39.08,0,0,0,,,,3,BE
0,Belgium UNL 3D,0,Europe,2,Unlimited,3,esim_UL_3D_BE_V2,15,10,4.34,0,0,0,,,,3,BE
0,Belgium UNL 5D,0,Europe,2,Unlimited,5,esim_UL_5D_BE_V2,25,14,6.91,0,0,0,,,,3,BE
0,Belgium UNL 7D,0,Europe,2,Unlimited,7,esim_UL_7D_BE_V2,30,20,9.48,0,0,0,,,,3,BE
46,Benin 1GB,0,Africa,2,1,7,cotton-mobile-7days-1gb,9.5,9,7.6,0,0,0,2023-06-24 13:26:01,2023-07-21 12:52:35,\N,1,BJ
0,Benin 2GB,0,Africa,2,2,15,cotton-mobile-15days-2gb,18.5,17,15,0,0,0,,,,1,BJ
615,Benin 3GB,0,Africa,2,3,30,cotton-mobile-30days-3gb,26.5,24.5,22.4,0,0,0,2023-09-04 16:36:13,2023-12-06 14:31:28,2023-12-06 14:31:28,1,BJ
616,Benin 5GB,0,Africa,2,5,30,37,60,58,0,0,0,0,2023-09-04 16:38:56,2023-12-06 14:31:25,2023-12-06 14:31:25,2,BJ
0,Benin UNL 1D,0,Africa,2,Unlimited,1,esim_UL_1D_BJ_V2,44,35,23.21,0,0,0,,,,3,BJ
0,Benin UNL 3D,0,Africa,2,Unlimited,3,esim_UL_3D_BJ_V2,129,103,68.69,0,0,0,,,,3,BJ
0,Benin UNL 5D,0,Africa,2,Unlimited,5,esim_UL_5D_BJ_V2,214,171,114.16,0,0,0,,,,3,BJ
692,Bermuda 1GB,0,Caribbean,2,1,7,bermy-mobile-7days-1gb,7,6,4.8,0,0,0,2023-09-05 12:30:58,2023-09-05 12:30:58,\N,1,BM
126,Bolivia,0,LATAM,2,1,7,wa-mobile-7days-1gb,8.5,7.5,6.1,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:32,\N,1,BO
407,Bolivia 10GB,0,LATAM,2,10,30,esim_10GB_30D_BO_V2,75,65,57.17,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:33,\N,3,BO
0,Bolivia 2GB,0,LATAM,2,2,15,wa-mobile-15days-2gb,16.5,14,12.1,0,0,0,,,,1,BO
166,Bolivia 3GB,0,LATAM,2,3,30,wa-mobile-15days-3gb,23,21,18,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:32,\N,1,BO
281,Bolivia 5GB,0,LATAM,2,5,30,wa-mobile-15days-5gb,36,33,29.5,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:32,\N,1,BO
0,Bolivia UNL 10D,0,LATAM,2,Unlimited,10,esim_UL_10D_BO_V2,175,140,93.42,0,0,0,,,,3,BO
0,Bolivia UNL 1D,0,LATAM,2,Unlimited,1,esim_UL_1D_BO_V2,19,15,9.77,0,0,0,,,,3,BO
0,Bolivia UNL 3D,0,LATAM,2,Unlimited,3,esim_UL_3D_BO_V2,54,43,28.36,0,0,0,,,,3,BO
0,Bolivia UNL 5D,0,LATAM,2,Unlimited,5,esim_UL_5D_BO_V2,88,70,46.95,0,0,0,,,,3,BO
0,Bolivia UNL 7D,0,LATAM,2,Unlimited,7,esim_UL_7D_BO_V2,123,98,65.54,0,0,0,,,,3,BO
70,Bonaire 1GB,0,Caribbean,2,1,7,hatonet-7days-1gb,9.5,9,8.1,0,0,0,2023-06-24 13:26:01,2023-07-21 12:52:51,\N,1,BQ
398,Bosnia and Herzegovina 10GB,0,Eastern Europe,2,10,30,bosher-30days-10gb,21,19.5,14,0,0,0,2023-06-24 13:26:02,2023-07-21 12:52:44,\N,1,BA
119,Bosnia and Herzegovina 1GB,0,Europe,2,1,7,bosher-7days-1gb,4.5,3.5,1.6,0,0,0,2023-06-24 13:26:02,2023-07-21 12:52:41,\N,1,BA
693,Bosnia and Herzegovina 20GB,0,Eastern Europe,2,20,30,bosher-30days-20gb,32,30,26.5,0,0,0,2023-09-05 13:22:31,2023-09-05 13:22:31,\N,1,BA
0,Bosnia And Herzegovina 2GB,0,Eastern Europe,2,2,15,bosher-15days-2gb,7,5,3.1,0,0,0,,,,1,BA
156,Bosnia and Herzegovina 3GB,0,Eastern Europe,2,3,30,bosher-30days-3gb,9.5,8.8,4.5,0,0,0,2023-06-24 13:26:02,2023-07-21 12:52:42,\N,1,BA
282,Bosnia and Herzegovina 5GB,0,Eastern Europe,2,5,30,bosher-30days-5gb,13,12,7,0,0,0,2023-06-24 13:26:02,2023-07-21 12:52:43,\N,1,BA
0,Bosnia And Herzegovina UNL 10D,0,Eastern Europe,2,Unlimited,10,esim_UL_10D_BA_V2,109,87,57.67,0,0,0,,,,3,BA
0,Bosnia And Herzegovina UNL 15D,0,Eastern Europe,2,Unlimited,15,esim_UL_15D_BA_V2,161,129,86.27,0,0,0,,,,3,BA
0,Bosnia And Herzegovina UNL 1D,0,Eastern Europe,2,Unlimited,1,esim_UL_1D_BA_V2,11,9,6.19,0,0,0,,,,3,BA
0,Bosnia And Herzegovina UNL 3D,0,Eastern Europe,2,Unlimited,3,esim_UL_3D_BA_V2,33,26,17.63,0,0,0,,,,3,BA
0,Bosnia And Herzegovina UNL 5D,0,Eastern Europe,2,Unlimited,5,esim_UL_5D_BA_V2,55,44,29.07,0,0,0,,,,3,BA
0,Bosnia And Herzegovina UNL 7D,0,Eastern Europe,2,Unlimited,7,esim_UL_7D_BA_V2,76,61,40.51,0,0,0,,,,3,BA
591,Botswana 10GB,0,Africa,2,10,30,40,120,117.5,73.18,0,0,0,2023-06-24 13:26:03,2023-12-06 14:30:06,2023-12-06 14:30:06,2,BW
36,Botswana 1GB,0,Africa,2,1,7,maun-telecom-7days-1gb,8,7.5,6.6,0,0,0,2023-06-24 13:26:01,2023-07-21 12:52:36,\N,1,BW
0,Botswana 2GB,0,Africa,2,2,15,maun-telecom-15days-2gb,14,13,11.9,0,0,0,,,,1,BW
159,Botswana 3GB,0,Africa,2,3,30,maun-telecom-30days-3gb,20,18.5,17,0,0,0,2023-06-24 13:26:02,2023-07-21 12:52:37,\N,1,BW
275,Botswana 5GB,0,Africa,2,5,30,maun-telecom-30days-5gb,30.5,28,26,0,0,0,2023-06-24 13:26:02,2023-07-21 12:52:37,\N,1,BW
0,Botswana UNL 10D,0,Africa,2,Unlimited,10,esim_UL_10D_BW_V2,175,140,93.42,0,0,0,,,,3,BW
0,Botswana UNL 1D,0,Africa,2,Unlimited,1,esim_UL_1D_BW_V2,19,15,9.77,0,0,0,,,,3,BW
0,Botswana UNL 3D,0,Africa,2,Unlimited,3,esim_UL_3D_BW_V2,54,43,28.36,0,0,0,,,,3,BW
0,Botswana UNL 5D,0,Africa,2,Unlimited,5,esim_UL_5D_BW_V2,88,70,46.95,0,0,0,,,,3,BW
0,Botswana UNL 7D,0,Africa,2,Unlimited,7,esim_UL_7D_BW_V2,123,98,65.54,0,0,0,,,,3,BW
117,Brazil,0,LATAM,2,1,7,esim_1GB_7D_BR_V2,7.5,6,2.9,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:32,\N,3,BR
399,Brazil 10GB,0,LATAM,2,10,30,esim_10GB_30D_BR_V2,40,35,21.58,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:33,\N,3,BR
624,Brazil 20GB,0,LATAM,2,20,30,esim_20GB_30D_BR_V2,65,50,38.54,0,0,0,2023-09-04 17:37:49,2023-11-30 21:37:33,\N,3,BR
0,Brazil 2GB,0,LATAM,2,2,15,esim_2GB_15D_BR_V2,10,8,5.32,0,0,0,,,,3,BR
163,Brazil 3GB,0,LATAM,2,3,30,esim_3GB_30D_BR_V2,14,11,7.33,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:32,\N,3,BR
0,Brazil 50GB,0,LATAM,2,50,30,esim_50GB_30D_BR_V2,163,130,86.99,0,0,0,,,,3,BR
284,Brazil 5GB,0,LATAM,2,5,30,esim_5GB_30D_BR_V2,23,18,11.89,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:32,\N,3,BR
0,Brazil UNL 10D,0,LATAM,2,Unlimited,10,esim_UL_10D_BR_V2,66,53,35.08,0,0,0,,,,3,BR
0,Brazil UNL 15D,0,LATAM,2,Unlimited,15,esim_UL_15D_BR_V2,99,79,52.38,0,0,0,,,,3,BR
0,Brazil UNL 1D,0,LATAM,2,Unlimited,1,esim_UL_1D_BR_V2,8,6,3.94,0,0,0,,,,3,BR
0,Brazil UNL 30D,0,LATAM,2,Unlimited,30,esim_UL_30D_BR_V2,195,156,104.29,0,0,0,,,,3,BR
0,Brazil UNL 3D,0,LATAM,2,Unlimited,3,esim_UL_3D_BR_V2,20,16,10.86,0,0,0,,,,3,BR
0,Brazil UNL 5D,0,LATAM,2,Unlimited,5,esim_UL_5D_BR_V2,34,27,17.78,0,0,0,,,,3,BR
0,Brazil UNL 7D,0,LATAM,2,Unlimited,7,esim_UL_7D_BR_V2,46,37,24.7,0,0,0,,,,3,BR
86,British Virgin Islands 1GB,0,Caribbean,2,1,7,jost-mobile-7days-1gb,9.5,9,8.1,0,0,0,2023-06-24 13:26:02,2023-07-21 12:52:51,\N,1,VG
0,Brunei 2GB,0,Middle East,2,2,15,esim_2GB_15D_BN_V2,25,20,13.49,0,0,0,,,,3,BN
93,Brunei Darussalam,0,Middle East,2,1,7,esim_1GB_7D_BN_V2,9,8,6.98,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:32,\N,3,BN
391,Brunei Darussalam 10GB,0,Middle East,2,10,30,esim_10GB_30D_BN_V2,75,65,57.17,0,0,0,2023-06-24 13:26:02,2023-11-30 21:37:33,\N,3,BN
